DISE CODE|KLP ID|School Name|DATE|MONTH|YEAR|Food Indent (1-5)|Food Indent (6-7)|Food Indent (8)|Food Indent (9-10)|Attendance (1-5)|Attendance (6-7)|Attendance (8)|Attendance (9-10)
29200902004||KARNATAKA EDU SOCIETY EHPS|1|Sep|2012|90|50|||340|202||
29200902004||KARNATAKA EDU SOCIETY EHPS|3|Sep|2012|90|50|||311|189||
29200902004||KARNATAKA EDU SOCIETY EHPS|4|Sep|2012|90|50|||330|190||
29200902004||KARNATAKA EDU SOCIETY EHPS|5|Sep|2012|90|50|||345|203||
29200902004||KARNATAKA EDU SOCIETY EHPS|6|Sep|2012|90|50|||343|187||
29200902004||KARNATAKA EDU SOCIETY EHPS|7|Sep|2012|90|50|||322|187||
29200902004||KARNATAKA EDU SOCIETY EHPS|8|Sep|2012|90|50|||299|128||
29200902004||KARNATAKA EDU SOCIETY EHPS|10|Sep|2012|100|55|||303|180||
29200902004||KARNATAKA EDU SOCIETY EHPS|11|Sep|2012|100|55|||322|191||
29200902004||KARNATAKA EDU SOCIETY EHPS|12|Sep|2012|100|55|||341|198||
29200902004||KARNATAKA EDU SOCIETY EHPS|13|Sep|2012|100|56|||299|198||
29200902004||KARNATAKA EDU SOCIETY EHPS|14|Sep|2012|100|55|||333|198||
29200902004||KARNATAKA EDU SOCIETY EHPS|15|Sep|2012|110|55|||322|197||
29200902004||KARNATAKA EDU SOCIETY EHPS|17|Sep|2012|120|55|||335|194||
29200902004||KARNATAKA EDU SOCIETY EHPS|21|Sep|2012|120|65|||309|193||
29200902004||KARNATAKA EDU SOCIETY EHPS|22|Sep|2012|120|65|||335|186||
29200902004||KARNATAKA EDU SOCIETY EHPS|24|Sep|2012|120|65|||318|200||
29200902004||KARNATAKA EDU SOCIETY EHPS|25|Sep|2012|120|65|||352|202||
29200902004||KARNATAKA EDU SOCIETY EHPS|26|Sep|2012|120|65|||350|203||
29200902004||KARNATAKA EDU SOCIETY EHPS|27|Sep|2012|120|65|||353|205||
29200902004||KARNATAKA EDU SOCIETY EHPS|28|Sep|2012|120|65|||352|206||
29200902004||KARNATAKA EDU SOCIETY EHPS|29|Sep|2012|120|65|||355|||
29200902004||KARNATAKA EDU SOCIETY EHPS|1|OCT|2012|30|50|||349|204||
29200902004||KARNATAKA EDU SOCIETY EHPS|2|OCT|2012|30|50|||342|200||
29200902004||KARNATAKA EDU SOCIETY EHPS|3|OCT|2012|30|50|||336|185||
29200902004||KARNATAKA EDU SOCIETY EHPS|4|OCT|2012|30|55|||321|154||
29200902004||KARNATAKA EDU SOCIETY EHPS|5|OCT|2012|30|55|||220|92||
29200902004||KARNATAKA EDU SOCIETY EHPS|16|OCT|2012|30|50|||266|157||
29200902004||KARNATAKA EDU SOCIETY EHPS|17|OCT|2012|30|50|||293|156||
29200902004||KARNATAKA EDU SOCIETY EHPS|18|OCT|2012|30|50|||335|196||
29200902004||KARNATAKA EDU SOCIETY EHPS|19|OCT|2012|30|100|||335|200||
29200902004||KARNATAKA EDU SOCIETY EHPS|20|OCT|2012|30|150|||345|187||
29200902004||KARNATAKA EDU SOCIETY EHPS|22|OCT|2012|30|90|||336|193||
29200902004||KARNATAKA EDU SOCIETY EHPS|25|OCT|2012|30|95|||341|186||
29200902004||KARNATAKA EDU SOCIETY EHPS|26|OCT|2012|30|100|||343|202||
29200902004||KARNATAKA EDU SOCIETY EHPS|30|OCT|2012|110|111|||340|200||
29200902004||KARNATAKA EDU SOCIETY EHPS|31|OCT|2012|110|110||||||
29200902004||KARNATAKA EDU SOCIETY EHPS|3|NOV|2012|||50|85|||89|202
29200902004||KARNATAKA EDU SOCIETY EHPS|5|NOV|2012|||50|85|||103|208
29200902004||KARNATAKA EDU SOCIETY EHPS|6|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|7|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|8|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|9|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|10|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|15|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|16|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|17|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|19|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|20|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|21|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|22|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|23|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|24|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|26|NOV|2012|||50|85||||
29200902004||KARNATAKA EDU SOCIETY EHPS|27|NOV|2012|||50|85||||
29200905008||SRI CHENNAKESHAVA HS|1|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|3|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|4|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|6|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|7|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|8|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|10|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|11|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|12|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|13|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|14|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|15|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|17|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|21|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|22|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|24|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|25|SEP|2012|||120|230|||124|250
29200905008||SRI CHENNAKESHAVA HS|26|SEP|2012|||20|60|||20|60
29200905008||SRI CHENNAKESHAVA HS|27|SEP|2012|||40|120|||40|120
29200905008||SRI CHENNAKESHAVA HS|28|SEP|2012|||40|120|||40|120
29200905008||SRI CHENNAKESHAVA HS|29|SEP|2012|||40|120|||40|120
29200905008||SRI CHENNAKESHAVA HS|1|OCT|2012|||40|120|||40|120
29200905008||SRI CHENNAKESHAVA HS|3|OCT|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|4|OCT|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|5|OCT|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|16|OCT|2012|||80|160|||120|220
29200905008||SRI CHENNAKESHAVA HS|17|OCT|2012|||80|160|||119|220
29200905008||SRI CHENNAKESHAVA HS|18|OCT|2012|||80|160|||119|220
29200905008||SRI CHENNAKESHAVA HS|19|OCT|2012|||120|230|||119|220
29200905008||SRI CHENNAKESHAVA HS|20|OCT|2012|||120|230|||119|220
29200905008||SRI CHENNAKESHAVA HS|22|OCT|2012|||120|230|||119|220
29200905008||SRI CHENNAKESHAVA HS|25|OCT|2012|||120|230|||119|220
29200905008||SRI CHENNAKESHAVA HS|26|OCT|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|30|OCT|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|31|OCT|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|3|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|5|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|6|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|7|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|8|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|9|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|10|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|13|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|15|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|16|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|17|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|19|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|20|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|21|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|22|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|23|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|24|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|26|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|27|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|28|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|29|NOV|2012|||120|230|||120|220
29200905008||SRI CHENNAKESHAVA HS|30|NOV|2012|||120|230|||120|220
29200905008||DIGVIJAYA HIGH SCHOOL|1|SEP|2012|40|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|3|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|4|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|6|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|7|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|8|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|10|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|11|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|12|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|13|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|14|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|17|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|21|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|22|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|24|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|25|SEP|2012|50|110|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|26|SEP|2012|30|50|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|27|SEP|2012|30|50|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|28|SEP|2012|30|50|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|29|SEP|2012|30|50|||||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|1|OCT|2012|||30|50|||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|3|OCT|2012|||30|50|||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|4|OCT|2012|||30|50|||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|5|OCT|2012|||30|50|||54|107
29200905008||DIGVIJAYA HIGH SCHOOL|16|OCT|2012|||30|50|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|17|OCT|2012|||30|50|||50|100
29200905008||DIGVIJAYA HIGH SCHOOL|18|OCT|2012|||30|50|||40|70
29200905008||DIGVIJAYA HIGH SCHOOL|19|OCT|2012|||30|50|||40|70
29200905008||DIGVIJAYA HIGH SCHOOL|20|OCT|2012|||30|50|||40|70
29200905008||DIGVIJAYA HIGH SCHOOL|22|OCT|2012|||30|50|||45|75
29200905008||DIGVIJAYA HIGH SCHOOL|25|OCT|2012|||30|50|||45|75
29200905008||DIGVIJAYA HIGH SCHOOL|26|OCT|2012|||30|50|||50|80
29200905008||DIGVIJAYA HIGH SCHOOL|30|OCT|2012|||30|50|||50|100
29200905008||DIGVIJAYA HIGH SCHOOL|31|OCT|2012|||50|100|||50|100
29200905008||DIGVIJAYA HIGH SCHOOL|3|NOV|2012|||50|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|6|NOV|2012|||50|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|7|NOV|2012|||50|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|8|NOV|2012|||50|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|9|NOV|2012|||50|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|10|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|15|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|16|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|17|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|19|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|20|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|21|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|22|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|23|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|24|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|26|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|27|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|28|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|29|NOV|2012|||54|100|||54|100
29200905008||DIGVIJAYA HIGH SCHOOL|30|NOV|2012|||54|100|||30|
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|1|SEP|2012|||50|110|||46|111
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|3|SEP|2012|||50|110|||44|102
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|4|SEP|2012|||50|110|||44|108
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|6|SEP|2012|||50|110|||47|112
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|7|SEP|2012|||50|110|||48|110
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|8|SEP|2012|||50|110|||46|105
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|10|SEP|2012|||50|110|||48|105
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|11|SEP|2012|||50|110|||48|112
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|12|SEP|2012|||50|110|||48|114
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|13|SEP|2012|||50|110|||49|110
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|14|SEP|2012|||50|110|||49|110
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|15|SEP|2012|||50|110|||46|107
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|17|SEP|2012|||50|110|||43|102
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|21|SEP|2012|||50|110|||38|107
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|22|SEP|2012|||50|110|||38|103
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|24|SEP|2012|||50|110|||50|117
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|25|SEP|2012|||50|110|||50|117
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|26|SEP|2012|||50|110|||50|117
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|27|SEP|2012|||50|110|||50|117
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|28|SEP|2012|||50|110|||50|117
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|29|SEP|2012|||50|110|||50|117
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|1|OCT|2012|||50|100|||50|110
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|3|OCT|2012|||50|100|||43|106
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|4|OCT|2012|||50|100|||43|113
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|5|OCT|2012|||50|100|||43|110
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|16|OCT|2012|||50|80|||11|55
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|17|OCT|2012|||50|80|||25|86
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|18|OCT|2012|||50|100|||28|87
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|19|OCT|2012|||50|80|||30|50
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|20|OCT|2012|||50|80|||30|54
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|22|OCT|2012|||50|80|||35|60
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|25|OCT|2012|||50|80|||30|50
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|26|OCT|2012|||50|80|||30|50
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|30|OCT|2012|||50|80|||30|50
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|31|OCT|2012|||50|80||||40
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|3|NOV|2012|||40|80|||44|110
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|5|NOV|2012|||40|80|||44|110
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|6|NOV|2012|||40|80|||45|112
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|7|NOV|2012|||40|80|||43|112
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|8|NOV|2012|||40|80|||45|110
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|9|NOV|2012|||40|80|||44|105
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|10|NOV|2012|||40|80|||36|94
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|15|NOV|2012|||40|80|||34|109
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|16|NOV|2012|||40|80|||44|103
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|17|NOV|2012|||40|80|||40|100
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|19|NOV|2012|||40|80|||44|100
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|20|NOV|2012|||100|60|||44|104
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|21|NOV|2012|||40|80|||44|108
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|22|NOV|2012|||40|80|||43|106
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|23|NOV|2012|||40|80|||44|104
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|24|NOV|2012|||40|120|||35|101
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|26|NOV|2012|||40|80|||44|98
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|27|NOV|2012|||40|120|||46|107
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|28|NOV|2012|||40|80|||46|113
29280200126||BASAVESHWARA GIRLS HIGH SCHOOL|29|NOV|2012|||40|80|||42|107
29280202841||BALAGANGADARO HPS|1|SEP|2012|||30||||16|
29280202841||BALAGANGADARO HPS|3|SEP|2012|||30||||18|
29280202841||BALAGANGADARO HPS|4|SEP|2012|||30||||17|
29280202841||BALAGANGADARO HPS|5|SEP|2012|||30||||17|
29280202841||BALAGANGADARO HPS|6|SEP|2012|||30||||17|
29280202841||BALAGANGADARO HPS|7|SEP|2012|||30||||17|
29280202841||BALAGANGADARO HPS|8|SEP|2012|||30||||18|
29280202841||BALAGANGADARO HPS|10|SEP|2012|||30||||17|
29280202841||BALAGANGADARO HPS|11|SEP|2012|||30||||17|
29280202841||BALAGANGADARO HPS|12|SEP|2012|||30||||17|
29280202841||BALAGANGADARO HPS|14|SEP|2012|||30||||16|
29280202841||BALAGANGADARO HPS|15|SEP|2012|||30||||15|
29280202841||BALAGANGADARO HPS|17|SEP|2012|||30||||17|
29280202841||BALAGANGADARO HPS|21|SEP|2012|||30||||10|
29280202841||BALAGANGADARO HPS|22|SEP|2012|||30||||17|
29280202841||BALAGANGADARO HPS|||||||||||50
29280202841||BALAGANGADARO HPS|||||||||||50
29280202841||BALAGANGADARO HPS|||||||||||50
29280202841||BALAGANGADARO HPS|||||||||||50
29280202841||BALAGANGADARO HPS|||||||||||49
29280202841||BALAGANGADARO HPS|||||||||||100
29280202841||BALAGANGADARO HPS|||||||||||100
29280202841||BALAGANGADARO HPS|||||||||||100
29280202841||BALAGANGADARO HPS|||||||||||100
29280202841||BALAGANGADARO HPS|||||||||||48
29280202841||BALAGANGADARO HPS|||||||||||49
29280202841||BALAGANGADARO HPS|||||||||||
29280202841||BALAGANGADARO HPS|||||||||||
29280202841||BALAGANGADARO HPS|||||||||||
29280202841||BALAGANGADARO HPS|||||||||||
29280203109||PEENYA EDUCATION SOCIETY|1|SEP|2012|170|85|||195|90||
29280203109||PEENYA EDUCATION SOCIETY|3|SEP|2012|170|85|||200|95||
29280203109||PEENYA EDUCATION SOCIETY|4|SEP|2012|170|85|||200|98||
29280203109||PEENYA EDUCATION SOCIETY|6|SEP|2012|170|85|||200|95||
29280203109||PEENYA EDUCATION SOCIETY|7|SEP|2012|170|85|||212|85||
29280203109||PEENYA EDUCATION SOCIETY|8|SEP|2012|170|85|||202|72||
29280203109||PEENYA EDUCATION SOCIETY|10|SEP|2012|170|85|||220|90||
29280203109||PEENYA EDUCATION SOCIETY|11|SEP|2012|170|85|||200|90||
29280203109||PEENYA EDUCATION SOCIETY|12|SEP|2012|170|85|||200|90||
29280203109||PEENYA EDUCATION SOCIETY|13|SEP|2012|170|85|||217|95||
29280203109||PEENYA EDUCATION SOCIETY|14|SEP|2012|170|85|||200|90||
29280203109||PEENYA EDUCATION SOCIETY|15|SEP|2012|170|85|||200|90||
29280203109||PEENYA EDUCATION SOCIETY|17|SEP|2012|170|85|||200|90||
29280203109||PEENYA EDUCATION SOCIETY|21|SEP|2012|170|85||||||
29280203109||PEENYA EDUCATION SOCIETY|22|SEP|2012|170|85|||209|90||
29280203109||PEENYA EDUCATION SOCIETY|24|SEP|2012|170|85|||218|80||
29280203109||PEENYA EDUCATION SOCIETY|25|SEP|2012|170|85|||200|90||
29280203109||PEENYA EDUCATION SOCIETY|26|SEP|2012|170|85|||200|70||
29280203109||PEENYA EDUCATION SOCIETY|27|SEP|2012|170|85|||180|80||
29280203109||PEENYA EDUCATION SOCIETY|28|SEP|2012|170|85|||180|80||
29280203109||PEENYA EDUCATION SOCIETY|29|SEP|2012|170|85|||180|80||
29280203109||PEENYA EDUCATION SOCIETY|1|OCT|2012|100|60|||180|90||
29280203109||PEENYA EDUCATION SOCIETY|3|OCT|2012|100|60|||180|90||
29280203109||PEENYA EDUCATION SOCIETY|4|OCT|2012|100|60|||180|90||
29280203109||PEENYA EDUCATION SOCIETY|5|OCT|2012|100|60|||170|50||
29280203109||PEENYA EDUCATION SOCIETY|16|OCT|2012|100|60|||186|60||
29280203109||PEENYA EDUCATION SOCIETY|17|OCT|2012|100|60|||185|69||
29280203109||PEENYA EDUCATION SOCIETY|18|OCT|2012|100|60|||188|75||
29280203109||PEENYA EDUCATION SOCIETY|19|OCT|2012|100|60|||200|27||
29280203109||PEENYA EDUCATION SOCIETY|20|OCT|2012|100|60|||200|78||
29280203109||PEENYA EDUCATION SOCIETY|22|OCT|2012|100|60|||200|78||
29280203109||PEENYA EDUCATION SOCIETY|25|OCT|2012|100|60|||200|70||
29280203109||PEENYA EDUCATION SOCIETY|26|OCT|2012|100|60|||157|80||
29280203109||PEENYA EDUCATION SOCIETY|30|OCT|2012|100|60|||200|80||
29280203109||PEENYA EDUCATION SOCIETY|31|OCT|2012|100|60|||200|80||
29280203109||PEENYA EDUCATION SOCIETY|3|NOV|2012|160|80|||198|89||
29280203109||PEENYA EDUCATION SOCIETY|5|NOV|2012|160|80|||202|88||
29280203109||PEENYA EDUCATION SOCIETY|6|NOV|2012|160|80|||202|88||
29280203109||PEENYA EDUCATION SOCIETY|7|NOV|2012|160|80|||203|87||
29280203109||PEENYA EDUCATION SOCIETY|8|NOV|2012|160|80|||203|87||
29280203109||PEENYA EDUCATION SOCIETY|9|NOV|2012|160|80|||206|91||
29280203109||PEENYA EDUCATION SOCIETY|10|NOV|2012|160|80|||206|91||
29280203109||PEENYA EDUCATION SOCIETY|15|NOV|2012|160|80|||206|91||
29280203109||PEENYA EDUCATION SOCIETY|16|NOV|2012|160|80|||206|91||
29280203109||PEENYA EDUCATION SOCIETY|17|NOV|2012|160|80|||201|84||
29280203109||PEENYA EDUCATION SOCIETY|19|NOV|2012|160|80|||210|88||
29280203109||PEENYA EDUCATION SOCIETY|20|NOV|2012|160|80|||210|88||
29280203109||PEENYA EDUCATION SOCIETY|21|NOV|2012|160|80|||210|88||
29280203109||PEENYA EDUCATION SOCIETY|22|NOV|2012|160|80|||211|86||
29280203109||PEENYA EDUCATION SOCIETY|23|NOV|2012|160|80|||210|86||
29280203109||PEENYA EDUCATION SOCIETY|24|NOV|2012|160|80|||206|90||
29280203109||PEENYA EDUCATION SOCIETY|26|NOV|2012|160|80|||203|86||
29280203109||PEENYA EDUCATION SOCIETY|27|NOV|2012|160|80|||204|85||
29280203109||PEENYA EDUCATION SOCIETY|28|NOV|2012|160|80|||203|86||
29280203109||PEENYA EDUCATION SOCIETY|29|NOV|2012|160|80|||211|91||
29280203109||PEENYA EDUCATION SOCIETY|30|NOV|2012|160|80|||210|90||
29280203239||ST JOSEPH GIRLS HS|1|OCT|2012|||40|95|||336|646
29280203239||ST JOSEPH GIRLS HS|3|OCT|2012|||40|95|||335|645
29280203239||ST JOSEPH GIRLS HS|4|OCT|2012|||40|95|||330|645
29280203239||ST JOSEPH GIRLS HS|5|OCT|2012|||40|95|||300|620
29280203239||ST JOSEPH GIRLS HS|16|OCT|2012|||40|95|||310|600
29280203239||ST JOSEPH GIRLS HS|17|OCT|2012|||40|95|||312|610
29280203239||ST JOSEPH GIRLS HS|18|OCT|2012|||40|95|||300|640
29280203239||ST JOSEPH GIRLS HS|19|OCT|2012|||40|95|||316|646
29280203239||ST JOSEPH GIRLS HS|20|OCT|2012|||40|95|||300|620
29280203239||ST JOSEPH GIRLS HS|22|OCT|2012|||40|95|||305|626
29280203239||ST JOSEPH GIRLS HS|25|OCT|2012|||40|95|||280|530
29280203239||ST JOSEPH GIRLS HS|26|OCT|2012|||40|95|||270|525
29280203239||ST JOSEPH GIRLS HS|30|OCT|2012|||40|95|||300|580
29280203239||ST JOSEPH GIRLS HS|31|OCT|2012|||40|95|||310|612
29280203243||K N GEETHA HS KANTIRAVANAGARA|1|SEP|2012|||50||||108|
29280203243||K N GEETHA HS KANTIRAVANAGARA|3|SEP|2012|||50||||107|
29280203243||K N GEETHA HS KANTIRAVANAGARA|4|SEP|2012|||50||||108|
29280203243||K N GEETHA HS KANTIRAVANAGARA|5|SEP|2012|||50||||110|
29280203243||K N GEETHA HS KANTIRAVANAGARA|6|SEP|2012|||50||||11|
29280203243||K N GEETHA HS KANTIRAVANAGARA|7|SEP|2012|||50||||112|
