KLP ID|School Name|Day|Month|Year|Food Indent (1-5)|Food Indent (6-7)|Food Indent (8)|Food Indent (9-10)|Attendance (1-5)|Attendance (6-7)|Attendance (8)|Attendance (9-10)||
32782|GKHPS BETTA HALASUR|1|JUNE|2012|40|20|||40|60||||
32782|GKHPS BETTA HALASUR|2|JUNE|2012|50|60|||40|60||||
32782|GKHPS BETTA HALASUR|4|JUNE|2012|55|60|||60|70||||
32782|GKHPS BETTA HALASUR|5|JUNE|2012|55|60|||69|96||||
32782|GKHPS BETTA HALASUR|6|JUNE|2012|50|65|||69|96||||
32782|GKHPS BETTA HALASUR|7|JUNE|2012|40|45|||69|96||||
32782|GKHPS BETTA HALASUR|8|JUNE|2012|40|45|||69|96||||
32782|GKHPS BETTA HALASUR|9|JUNE|2012|40|45|||69|96||||
32782|GKHPS BETTA HALASUR|11|JUNE|2012|40|45|||69|96||||
32782|GKHPS BETTA HALASUR|12|JUNE|2012|40|45|||69|96||||
32782|GKHPS BETTA HALASUR|13|JUNE|2012|40|45|||69|96||||
32782|GKHPS BETTA HALASUR|14|JUNE|2012|40|45|||69|96||||
32782|GKHPS BETTA HALASUR|15|JUNE|2012|40|45|||69|96||||
32782|GKHPS BETTA HALASUR|16|JUNE|2012|40|45|||117|61||||
32782|GKHPS BETTA HALASUR|18|JUNE|2012|40|45|||117|61||||
32782|GKHPS BETTA HALASUR|19|JUNE|2012|40|45|||117|61||||
32782|GKHPS BETTA HALASUR|20|JUNE|2012|40|45|||103|75||||
32782|GKHPS BETTA HALASUR|21|JUNE|2012|40|45|||125|60||||
32782|GKHPS BETTA HALASUR|22|JUNE|2012|40|45|||125|60||||
32782|GKHPS BETTA HALASUR|23|JUNE|2012|40|45|||125|60||||
32782|GKHPS BETTA HALASUR|25|JUNE|2012|40|45|||125|60||||
32782|GKHPS BETTA HALASUR|26|JUNE|2012|40|45|||125|60||||
32782|GKHPS BETTA HALASUR|27|JUNE|2012|40|45|||125|60||||
32782|GKHPS BETTA HALASUR|28|JUNE|2012|50|60|||125|60||||
32782|GKHPS BETTA HALASUR|29|JUNE|2012|50|60|||125|60||||
32485|GKHPS SONNAPPANHALI|1|JUNE|2012|60|40|||66|41|18|||
32485|GKHPS SONNAPPANHALI|2|JUNE|2012|110|60|30||78|42|19|||
32485|GKHPS SONNAPPANHALI|4|JUNE|2012|110|60|30||124|62|38|||
32485|GKHPS SONNAPPANHALI|5|JUNE|2012|100|70|30||131|73|40|||
32485|GKHPS SONNAPPANHALI|6|JUNE|2012|100|70|30||132|79|40|||
32485|GKHPS SONNAPPANHALI|7|JUNE|2012|100|70|30||131|78|37|||
32485|GKHPS SONNAPPANHALI|8|JUNE|2012|100|70|30||134|81|39|||
32485|GKHPS SONNAPPANHALI|9|JUNE|2012|100|70|30||127|80|39|||
32485|GKHPS SONNAPPANHALI|11|JUNE|2012|100|70|30||141|83|38|||
32485|GKHPS SONNAPPANHALI|12|JUNE|2012|100|70|30||139|85|40|||
32485|GKHPS SONNAPPANHALI|13|JUNE|2012|100|70|30||141|85|39|||
32485|GKHPS SONNAPPANHALI|14|JUNE|2012|100|70|30||133|88|38|||
32485|GKHPS SONNAPPANHALI|15|JUNE|2012|100|70|30||153|81|39|||
32485|GKHPS SONNAPPANHALI|16|JUNE|2012|100|90|50||141|85|39|||
32485|GKHPS SONNAPPANHALI|18|JUNE|2012|100|90|50||133|88|38|||
32485|GKHPS SONNAPPANHALI|19|JUNE|2012|100|90|50||153|81|39|||
32485|GKHPS SONNAPPANHALI|20|JUNE|2012|100|90|50||139|85|40|||
32485|GKHPS SONNAPPANHALI|21|JUNE|2012|100|90|50||146|88|40|||
32485|GKHPS SONNAPPANHALI|22|JUNE|2012|100|90|50||148|83|39|||
32485|GKHPS SONNAPPANHALI|23|JUNE|2012|100|90|50||145|87|37|||
32485|GKHPS SONNAPPANHALI|25|JUNE|2012|100|90|50||151|84|37|||
32485|GKHPS SONNAPPANHALI|26|JUNE|2012|100|90|50||151|84|37|||
32485|GKHPS SONNAPPANHALI|27|JUNE|2012|100|90|50||151|84|37|||
32485|GKHPS SONNAPPANHALI|28|JUNE|2012|100|90|50||151|84|37|||
32485|GKHPS SONNAPPANHALI|29|JUNE|2012|100|90|50||151|84|37|||
32479|GKLPS VIDYANGARA CROSS|1|JUNE|2012|30||||60|||||
32479|GKLPS VIDYANGARA CROSS|2|JUNE|2012|100||||170|||||
32479|GKLPS VIDYANGARA CROSS|4|JUNE|2012|85||||170|||||
32479|GKLPS VIDYANGARA CROSS|5|JUNE|2012|90||||100|||||
32479|GKLPS VIDYANGARA CROSS|6|JUNE|2012|130||||100|||||
32479|GKLPS VIDYANGARA CROSS|7|JUNE|2012|130||||114|||||
32479|GKLPS VIDYANGARA CROSS|8|JUNE|2012|130||||113|||||
32479|GKLPS VIDYANGARA CROSS|9|JUNE|2012|130||||120|||||
32479|GKLPS VIDYANGARA CROSS|11|JUNE|2012|130||||123|||||
32479|GKLPS VIDYANGARA CROSS|12|JUNE|2012|130||||125|||||
32479|GKLPS VIDYANGARA CROSS|13|JUNE|2012|130||||135|||||
32479|GKLPS VIDYANGARA CROSS|14|JUNE|2012|130||||135|||||
32479|GKLPS VIDYANGARA CROSS|15|JUNE|2012|130||||135|||||
32479|GKLPS VIDYANGARA CROSS|16|JUNE|2012|130||||135|||||
32479|GKLPS VIDYANGARA CROSS|18|JUNE|2012|130||||135|||||
32479|GKLPS VIDYANGARA CROSS|19|JUNE|2012|130||||132|||||
32479|GKLPS VIDYANGARA CROSS|20|JUNE|2012|130||||135|||||
32479|GKLPS VIDYANGARA CROSS|21|JUNE|2012|130||||132|||||
32479|GKLPS VIDYANGARA CROSS|22|JUNE|2012|130||||132|||||
32479|GKLPS VIDYANGARA CROSS|23|JUNE|2012|130||||125|||||
32479|GKLPS VIDYANGARA CROSS|25|JUNE|2012|130||||124|||||
32479|GKLPS VIDYANGARA CROSS|26|JUNE|2012|130||||125|||||
32479|GKLPS VIDYANGARA CROSS|27|JUNE|2012|130||||145|||||
32479|GKLPS VIDYANGARA CROSS|28|JUNE|2012|130||||125|||||
32479|GKLPS VIDYANGARA CROSS|29|JUNE|2012|130||||148|||||
32477|GKLPS SUBHAS NAGAR|1|JUNE|2012|45||||45|||||
32477|GKLPS SUBHAS NAGAR|2|JUNE|2012|60||||60|||||
32477|GKLPS SUBHAS NAGAR|4|JUNE|2012|80||||60|||||
32477|GKLPS SUBHAS NAGAR|5|JUNE|2012|80||||60|||||
32477|GKLPS SUBHAS NAGAR|6|JUNE|2012|80||||80|||||
32477|GKLPS SUBHAS NAGAR|7|JUNE|2012|80||||80|||||
32477|GKLPS SUBHAS NAGAR|8|JUNE|2012|80||||80|||||
32477|GKLPS SUBHAS NAGAR|9|JUNE|2012|80||||80|||||
32477|GKLPS SUBHAS NAGAR|11|JUNE|2012|80||||80|||||
32477|GKLPS SUBHAS NAGAR|12|JUNE|2012|80||||80|||||
32477|GKLPS SUBHAS NAGAR|13|JUNE|2012|80||||80|||||
32477|GKLPS SUBHAS NAGAR|14|JUNE|2012|80||||80|||||
32477|GKLPS SUBHAS NAGAR|15|JUNE|2012|80||||80|||||
32477|GKLPS SUBHAS NAGAR|16|JUNE|2012|80||||84|||||
32477|GKLPS SUBHAS NAGAR|18|JUNE|2012|80||||84|||||
32477|GKLPS SUBHAS NAGAR|19|JUNE|2012|80||||84|||||
32477|GKLPS SUBHAS NAGAR|20|JUNE|2012|80||||84|||||
32477|GKLPS SUBHAS NAGAR|21|JUNE|2012|80||||84|||||
32477|GKLPS SUBHAS NAGAR|22|JUNE|2012|80||||84|||||
32477|GKLPS SUBHAS NAGAR|23|JUNE|2012|80||||84|||||
32477|GKLPS SUBHAS NAGAR|25|JUNE|2012|80||||84|||||
32477|GKLPS SUBHAS NAGAR|26|JUNE|2012|80||||84|||||
32477|GKLPS SUBHAS NAGAR|27|JUNE|2012|80||||92|||||
32477|GKLPS SUBHAS NAGAR|28|JUNE|2012|80||||92|||||
32477|GKLPS SUBHAS NAGAR|29|JUNE|2012|80||||92|||||
32475|GKLPS KADIGENA HALLI|1|JUNE|2012|30||||30|||||
32475|GKLPS KADIGENA HALLI|2|JUNE|2012|30||||30|||||
32475|GKLPS KADIGENA HALLI|4|JUNE|2012|30||||30|||||
32475|GKLPS KADIGENA HALLI|5|JUNE|2012|30||||30|||||
32475|GKLPS KADIGENA HALLI|6|JUNE|2012|30||||30|||||
32475|GKLPS KADIGENA HALLI|7|JUNE|2012|30||||32|||||
32475|GKLPS KADIGENA HALLI|8|JUNE|2012|30||||30|||||
32475|GKLPS KADIGENA HALLI|9|JUNE|2012|30||||35|||||
32475|GKLPS KADIGENA HALLI|11|JUNE|2012|30||||35|||||
32475|GKLPS KADIGENA HALLI|12|JUNE|2012|30||||35|||||
32475|GKLPS KADIGENA HALLI|13|JUNE|2012|30||||38|||||
32475|GKLPS KADIGENA HALLI|14|JUNE|2012|30||||38|||||
32475|GKLPS KADIGENA HALLI|15|JUNE|2012|30||||38|||||
32475|GKLPS KADIGENA HALLI|16|JUNE|2012|30||||40|||||
32475|GKLPS KADIGENA HALLI|18|JUNE|2012|30||||38|||||
32475|GKLPS KADIGENA HALLI|19|JUNE|2012|30||||38|||||
32475|GKLPS KADIGENA HALLI|20|JUNE|2012|30||||38|||||
32475|GKLPS KADIGENA HALLI|21|JUNE|2012|30||||42|||||
32475|GKLPS KADIGENA HALLI|22|JUNE|2012|30||||42|||||
32475|GKLPS KADIGENA HALLI|23|JUNE|2012|50||||42|||||
32475|GKLPS KADIGENA HALLI|25|JUNE|2012|50||||42|||||
32475|GKLPS KADIGENA HALLI|26|JUNE|2012|50||||40|||||
32475|GKLPS KADIGENA HALLI|27|JUNE|2012|50||||45|||||
32475|GKLPS KADIGENA HALLI|28|JUNE|2012|50||||45|||||
32475|GKLPS KADIGENA HALLI|29|JUNE|2012|50||||45|||||
33263|GKHPS CHIKKAJALA|1|JUNE|2012|75|35|||75|58||||
33263|GKHPS CHIKKAJALA|2|JUNE|2012|80|70|||81|76||||
33263|GKHPS CHIKKAJALA|4|JUNE|2012|60|50|56||111|87|56|||
33263|GKHPS CHIKKAJALA|5|JUNE|2012|60|50|60||116|105|60|||
33263|GKHPS CHIKKAJALA|6|JUNE|2012|100|100|60||119|99|60|||
33263|GKHPS CHIKKAJALA|7|JUNE|2012|100|100|60||135|108|60|||
33263|GKHPS CHIKKAJALA|8|JUNE|2012|80|100|60||134|102|58|||
33263|GKHPS CHIKKAJALA|9|JUNE|2012|80|100|60||128|103|59|||
33263|GKHPS CHIKKAJALA|11|JUNE|2012|80|100|60||128|111|62|||
33263|GKHPS CHIKKAJALA|12|JUNE|2012|80|100|60||107|87|47|||
33263|GKHPS CHIKKAJALA|13|JUNE|2012|80|100|60||138|106|66|||
33263|GKHPS CHIKKAJALA|14|JUNE|2012|60|80|60||129|109|66|||
33263|GKHPS CHIKKAJALA|15|JUNE|2012|40|60|40||130|112|66|||
33263|GKHPS CHIKKAJALA|16|JUNE|2012|40|60|40||119|108|66|||
33263|GKHPS CHIKKAJALA|18|JUNE|2012|40|60|40||134|115|66|||
33263|GKHPS CHIKKAJALA|19|JUNE|2012|60|100|||130|115||||
33263|GKHPS CHIKKAJALA|20|JUNE|2012|60|100|||132|112||||
33263|GKHPS CHIKKAJALA|21|JUNE|2012|60|100|||132|112||||
33263|GKHPS CHIKKAJALA|22|JUNE|2012|60|100|||132|112||||
33263|GKHPS CHIKKAJALA|25|JUNE|2012|60|100|||140|112||||
33263|GKHPS CHIKKAJALA|26|JUNE|2012|60|100|||132|112||||
33263|GKHPS CHIKKAJALA|27|JUNE|2012|60|100|||132|112||||
33263|GKHPS CHIKKAJALA|28|JUNE|2012|60|100|||143|115||||
33263|GKHPS CHIKKAJALA|29|JUNE|2012|60|100|||143|115||||
33263|GKHPS CHIKKAJALA|30|JUNE|2012|60|100|||143|115||||
33262|GKHPS CHANNA HALLI|1|JUNE|2012|42|52|||45|24||||
33262|GKHPS CHANNA HALLI|2|JUNE|2012|60|40|||42|23||||
33262|GKHPS CHANNA HALLI|4|JUNE|2012|60|50|||45|30||||
33262|GKHPS CHANNA HALLI|5|JUNE|2012|60|50|||45|30||||
33262|GKHPS CHANNA HALLI|6|JUNE|2012|60|50|20||57|47|21|||
33262|GKHPS CHANNA HALLI|7|JUNE|2012|60|50|20||30|47|21|||
33262|GKHPS CHANNA HALLI|8|JUNE|2012|60|49|21||50|31|20|||
33262|GKHPS CHANNA HALLI|9|JUNE|2012|60|49|21||53|29|18|||
33262|GKHPS CHANNA HALLI|11|JUNE|2012|60|49|21||58|31|16|||
33262|GKHPS CHANNA HALLI|12|JUNE|2012|60|49|21||57|32|18|||
33262|GKHPS CHANNA HALLI|13|JUNE|2012|60|49|21||56|32|17|||
33262|GKHPS CHANNA HALLI|14|JUNE|2012|60|49|21||59|34|20|||
33262|GKHPS CHANNA HALLI|15|JUNE|2012|60|49|21||51|30|21|||
33262|GKHPS CHANNA HALLI|16|JUNE|2012|61|49|||52|31||||
33262|GKHPS CHANNA HALLI|18|JUNE|2012|61|49|||62|31||||
33262|GKHPS CHANNA HALLI|19|JUNE|2012|61|49|||60|32||||
33262|GKHPS CHANNA HALLI|20|JUNE|2012|61|49|||58|33||||
33262|GKHPS CHANNA HALLI|21|JUNE|2012|61|49|||58|33||||
33262|GKHPS CHANNA HALLI|22|JUNE|2012|61|49|||61|34||||
33262|GKHPS CHANNA HALLI|25|JUNE|2012|61|49|||60|34||||
33262|GKHPS CHANNA HALLI|26|JUNE|2012|61|49|||61|32||||
33262|GKHPS CHANNA HALLI|27|JUNE|2012|61|49|||59|34||||
33262|GKHPS CHANNA HALLI|28|JUNE|2012|61|49|||62|34||||
33262|GKHPS CHANNA HALLI|29|JUNE|2012|61|49|||52|34||||
33262|GKHPS CHANNA HALLI|30|JUNE|2012|40|49|||52|34||||
33253|GKLPS BYNA HALLI|1|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|2|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|4|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|5|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|6|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|7|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|8|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|9|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|11|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|12|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|13|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|14|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|15|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|16|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|18|JUNE|2012|28||||28|||||
33253|GKLPS BYNA HALLI|19|JUNE|2012|28||||27|||||
33253|GKLPS BYNA HALLI|20|JUNE|2012|28||||27|||||
33253|GKLPS BYNA HALLI|21|JUNE|2012|28||||27|||||
33253|GKLPS BYNA HALLI|22|JUNE|2012|28||||27|||||
33253|GKLPS BYNA HALLI|25|JUNE|2012|28||||25|||||
33253|GKLPS BYNA HALLI|26|JUNE|2012|26||||26|||||
33253|GKLPS BYNA HALLI|27|JUNE|2012|26||||26|||||
33253|GKLPS BYNA HALLI|28|JUNE|2012|26||||26|||||
33253|GKLPS BYNA HALLI|29|JUNE|2012|26||||26|||||
33253|GKLPS BYNA HALLI|30|JUNE|2012|26||||26|||||
33266|GKHPS THARABANAHALLI|1|JUNE|2012|15|15|||20|25||||
33266|GKHPS THARABANAHALLI|2|JUNE|2012|35|45|||35|20||||
33266|GKHPS THARABANAHALLI|4|JUNE|2012|35|45|||35|20||||
33266|GKHPS THARABANAHALLI|5|JUNE|2012|35|45|||43|31||||
33266|GKHPS THARABANAHALLI|6|JUNE|2012|35|45|||43|31||||
33266|GKHPS THARABANAHALLI|7|JUNE|2012|35|45|||43|35||||
33266|GKHPS THARABANAHALLI|8|JUNE|2012|35|45|||45|32||||
33266|GKHPS THARABANAHALLI|9|JUNE|2012|35|45|||46|35||||
33266|GKHPS THARABANAHALLI|11|JUNE|2012|35|45|||44|40||||
33266|GKHPS THARABANAHALLI|12|JUNE|2012|35|45|||44|43||||
33266|GKHPS THARABANAHALLI|13|JUNE|2012|35|45|||43|47||||
33266|GKHPS THARABANAHALLI|14|JUNE|2012|35|45|||49|42||||
33266|GKHPS THARABANAHALLI|15|JUNE|2012|35|45|||47|39||||
33266|GKHPS THARABANAHALLI|16|JUNE|2012|35|45|||46|39||||
33266|GKHPS THARABANAHALLI|18|JUNE|2012|35|45|||45|33||||
33266|GKHPS THARABANAHALLI|19|JUNE|2012|35|45|||47|33||||
33266|GKHPS THARABANAHALLI|20|JUNE|2012|35|45|||47|33||||
33266|GKHPS THARABANAHALLI|21|JUNE|2012|35|45|||47|33||||
33266|GKHPS THARABANAHALLI|22|JUNE|2012|35|45|||50|42||||
33266|GKHPS THARABANAHALLI|25|JUNE|2012|35|45|||50|40||||
33266|GKHPS THARABANAHALLI|26|JUNE|2012|35|45|||49|41||||
33266|GKHPS THARABANAHALLI|27|JUNE|2012|35|45|||49|40||||
33266|GKHPS THARABANAHALLI|29|JUNE|2012|35|45|||49|43||||
33266|GKHPS THARABANAHALLI|29|JUNE|2012|35|45|||49|43||||
33266|GKHPS THARABANAHALLI|30|JUNE|2012|35|45|||49|43||||
33258|GKLPS MEENAKUNTE HOSUR|1|JUNE|2012|30||||35|||||
33258|GKLPS MEENAKUNTE HOSUR|2|JUNE|2012|40||||35|||||
33258|GKLPS MEENAKUNTE HOSUR|4|JUNE|2012|40||||35|||||
33258|GKLPS MEENAKUNTE HOSUR|5|JUNE|2012|40||||40|||||
33258|GKLPS MEENAKUNTE HOSUR|6|JUNE|2012|40||||40|||||
33258|GKLPS MEENAKUNTE HOSUR|7|JUNE|2012|40||||50|||||
33258|GKLPS MEENAKUNTE HOSUR|8|JUNE|2012|50||||60|||||
33258|GKLPS MEENAKUNTE HOSUR|9|JUNE|2012|50||||50|||||
33258|GKLPS MEENAKUNTE HOSUR|11|JUNE|2012|50||||50|||||
33258|GKLPS MEENAKUNTE HOSUR|12|JUNE|2012|50||||50|||||
33258|GKLPS MEENAKUNTE HOSUR|13|JUNE|2012|50||||50|||||
33258|GKLPS MEENAKUNTE HOSUR|14|JUNE|2012|50||||50|||||
33258|GKLPS MEENAKUNTE HOSUR|15|JUNE|2012|50||||50|||||
33258|GKLPS MEENAKUNTE HOSUR|16|JUNE|2012|50||||50|||||
33258|GKLPS MEENAKUNTE HOSUR|18|JUNE|2012|50||||50|||||
33258|GKLPS MEENAKUNTE HOSUR|19|JUNE|2012|50||||50|||||
33258|GKLPS MEENAKUNTE HOSUR|20|JUNE|2012|50||||60|||||
33258|GKLPS MEENAKUNTE HOSUR|21|JUNE|2012|50||||60|||||
33258|GKLPS MEENAKUNTE HOSUR|22|JUNE|2012|50||||60|||||
33258|GKLPS MEENAKUNTE HOSUR|25|JUNE|2012|50||||50|||||
33258|GKLPS MEENAKUNTE HOSUR|26|JUNE|2012|50||||60|||||
33258|GKLPS MEENAKUNTE HOSUR|27|JUNE|2012|50||||60|||||
33258|GKLPS MEENAKUNTE HOSUR|28|JUNE|2012|50||||60|||||
33258|GKLPS MEENAKUNTE HOSUR|29|JUNE|2012|50||||60|||||
33258|GKLPS MEENAKUNTE HOSUR|30|JUNE|2012|50||||60|||||
33264|GKHPS DODDAJALA|1|JUNE|2012|50|20|10||50|20|10|||
33264|GKHPS DODDAJALA|2|JUNE|2012|50|20|10||50|20|10|||
33264|GKHPS DODDAJALA|4|JUNE|2012|50|20|10||50|20|10|||
33264|GKHPS DODDAJALA|5|JUNE|2012|50|20|10||50|40|25|||
33264|GKHPS DODDAJALA|6|JUNE|2012|50|20|10||50|40|25|||
33264|GKHPS DODDAJALA|7|JUNE|2012|50|20|17||45|40|26|||
33264|GKHPS DODDAJALA|8|JUNE|2012|14|47|17||47|42|22|||
33264|GKHPS DODDAJALA|9|JUNE|2012|14|47|17||43|44|24|||
33264|GKHPS DODDAJALA|11|JUNE|2012|14|47|17||46|33|9|||
33264|GKHPS DODDAJALA|12|JUNE|2012|14|47|17||42|40|11|||
33264|GKHPS DODDAJALA|13|JUNE|2012|14|47|17||45|41|12|||
33264|GKHPS DODDAJALA|14|JUNE|2012|14|47|17||50|39|12|||
33264|GKHPS DODDAJALA|15|JUNE|2012|14|47|17||48|41|12|||
33264|GKHPS DODDAJALA|16|JUNE|2012|14|47|17||44|38|13|||
33264|GKHPS DODDAJALA|18|JUNE|2012|14|47|17||49|43|12|||
33264|GKHPS DODDAJALA|19|JUNE|2012|14|47|17||51|42|15|||
33264|GKHPS DODDAJALA|20|JUNE|2012|14|47|17||47|43|11|||
33264|GKHPS DODDAJALA|21|JUNE|2012|14|47|17||48|41|14|||
33264|GKHPS DODDAJALA|22|JUNE|2012|14|47|17||47|41|14|||
33264|GKHPS DODDAJALA|25|JUNE|2012|14|47|17||48|39|13|||
33264|GKHPS DODDAJALA|26|JUNE|2012|14|47|17||48|41|14|||
33264|GKHPS DODDAJALA|27|JUNE|2012|14|47|17||49|41|14|||
33264|GKHPS DODDAJALA|28|JUNE|2012|14|47|17||47|40|14|||
33264|GKHPS DODDAJALA|29|JUNE|2012|14|47|17||44|40|14|||
33264|GKHPS DODDAJALA|30|JUNE|2012|14|47|17||44|40|14|||
33261|GKLPS SHETTIGERE|1|JUNE|2012|30||||32|||||
33261|GKLPS SHETTIGERE|2|JUNE|2012|30||||32|||||
33261|GKLPS SHETTIGERE|4|JUNE|2012|30||||32|||||
33261|GKLPS SHETTIGERE|5|JUNE|2012|30||||32|||||
33261|GKLPS SHETTIGERE|6|JUNE|2012|30||||36|||||
33261|GKLPS SHETTIGERE|7|JUNE|2012|30||||36|||||
33261|GKLPS SHETTIGERE|8|JUNE|2012|30||||36|||||
33261|GKLPS SHETTIGERE|9|JUNE|2012|30||||36|||||
33261|GKLPS SHETTIGERE|11|JUNE|2012|30||||36|||||
33261|GKLPS SHETTIGERE|12|JUNE|2012|30||||38|||||
33261|GKLPS SHETTIGERE|13|JUNE|2012|30||||38|||||
33261|GKLPS SHETTIGERE|14|JUNE|2012|30||||38|||||
33261|GKLPS SHETTIGERE|15|JUNE|2012|30||||38|||||
33261|GKLPS SHETTIGERE|16|JUNE|2012|30||||38|||||
33261|GKLPS SHETTIGERE|18|JUNE|2012|30||||39|||||
33261|GKLPS SHETTIGERE|19|JUNE|2012|30||||39|||||
33261|GKLPS SHETTIGERE|20|JUNE|2012|30||||39|||||
33261|GKLPS SHETTIGERE|21|JUNE|2012|30||||39|||||
33261|GKLPS SHETTIGERE|22|JUNE|2012|30||||41|||||
33261|GKLPS SHETTIGERE|25|JUNE|2012|30||||41|||||
33261|GKLPS SHETTIGERE|26|JUNE|2012|30||||41|||||
33261|GKLPS SHETTIGERE|27|JUNE|2012|30||||41|||||
33261|GKLPS SHETTIGERE|28|JUNE|2012|30||||41|||||
33261|GKLPS SHETTIGERE|29|JUNE|2012|30||||41|||||
33261|GKLPS SHETTIGERE|30|JUNE|2012|30||||41|||||
33257|GKLPS MARANAYAKANAHALLI|1|JUNE|2012|20||||20|||||
33257|GKLPS MARANAYAKANAHALLI|2|JUNE|2012|20||||20|||||
33257|GKLPS MARANAYAKANAHALLI|4|JUNE|2012|20||||20|||||
33257|GKLPS MARANAYAKANAHALLI|5|JUNE|2012|20||||20|||||
33257|GKLPS MARANAYAKANAHALLI|6|JUNE|2012|24||||19|||||
33257|GKLPS MARANAYAKANAHALLI|7|JUNE|2012|24||||19|||||
33257|GKLPS MARANAYAKANAHALLI|8|JUNE|2012|24||||19|||||
33257|GKLPS MARANAYAKANAHALLI|9|JUNE|2012|24||||19|||||
33257|GKLPS MARANAYAKANAHALLI|11|JUNE|2012|24||||19|||||
33257|GKLPS MARANAYAKANAHALLI|12|JUNE|2012|24||||19|||||
33257|GKLPS MARANAYAKANAHALLI|13|JUNE|2012|24||||19|||||
33257|GKLPS MARANAYAKANAHALLI|14|JUNE|2012|24||||19|||||
33257|GKLPS MARANAYAKANAHALLI|15|JUNE|2012|24||||19|||||
33257|GKLPS MARANAYAKANAHALLI|16|JUNE|2012|24||||17|||||
33257|GKLPS MARANAYAKANAHALLI|18|JUNE|2012|24||||17|||||
33257|GKLPS MARANAYAKANAHALLI|19|JUNE|2012|24||||17|||||
33257|GKLPS MARANAYAKANAHALLI|20|JUNE|2012|24||||17|||||
33257|GKLPS MARANAYAKANAHALLI|21|JUNE|2012|24||||17|||||
33257|GKLPS MARANAYAKANAHALLI|22|JUNE|2012|24||||17|||||
33257|GKLPS MARANAYAKANAHALLI|25|JUNE|2012|24||||18|||||
33257|GKLPS MARANAYAKANAHALLI|26|JUNE|2012|24||||18|||||
33257|GKLPS MARANAYAKANAHALLI|27|JUNE|2012|24||||18|||||
33257|GKLPS MARANAYAKANAHALLI|28|JUNE|2012|24||||15|||||
33257|GKLPS MARANAYAKANAHALLI|29|JUNE|2012|24||||15|||||
33257|GKLPS MARANAYAKANAHALLI|30|JUNE|2012|24||||15|||||
33255|GKLPS HUTHANAHALLI|1|JUNE|2012|32||||35|||||
33255|GKLPS HUTHANAHALLI|2|JUNE|2012|40||||42|||||
33255|GKLPS HUTHANAHALLI|4|JUNE|2012|43||||43|||||
33255|GKLPS HUTHANAHALLI|5|JUNE|2012|43||||48|||||
33255|GKLPS HUTHANAHALLI|6|JUNE|2012|48||||48|||||
33255|GKLPS HUTHANAHALLI|7|JUNE|2012|48||||49|||||
33255|GKLPS HUTHANAHALLI|8|JUNE|2012|48||||49|||||
33255|GKLPS HUTHANAHALLI|9|JUNE|2012|48||||51|||||
33255|GKLPS HUTHANAHALLI|11|JUNE|2012|49||||48|||||
33255|GKLPS HUTHANAHALLI|12|JUNE|2012|49||||49|||||
33255|GKLPS HUTHANAHALLI|13|JUNE|2012|49||||51|||||
33255|GKLPS HUTHANAHALLI|14|JUNE|2012|49||||50|||||
33255|GKLPS HUTHANAHALLI|15|JUNE|2012|49||||50|||||
33255|GKLPS HUTHANAHALLI|16|JUNE|2012|49||||50|||||
33255|GKLPS HUTHANAHALLI|18|JUNE|2012|49||||51|||||
33255|GKLPS HUTHANAHALLI|19|JUNE|2012|49||||50|||||
33255|GKLPS HUTHANAHALLI|20|JUNE|2012|49||||51|||||
33255|GKLPS HUTHANAHALLI|21|JUNE|2012|49||||51|||||
33255|GKLPS HUTHANAHALLI|22|JUNE|2012|49||||54|||||
33255|GKLPS HUTHANAHALLI|25|JUNE|2012|49||||54|||||
33255|GKLPS HUTHANAHALLI|26|JUNE|2012|49||||54|||||
33255|GKLPS HUTHANAHALLI|27|JUNE|2012|49||||53|||||
33255|GKLPS HUTHANAHALLI|28|JUNE|2012|50||||53|||||
33255|GKLPS HUTHANAHALLI|29|JUNE|2012|50||||52|||||
33255|GKLPS HUTHANAHALLI|30|JUNE|2012|50||||52|||||
33267|GKHPS VIDYANGARA|1|JUNE|2012|30|20|||32|18||||
33267|GKHPS VIDYANGARA|2|JUNE|2012|51|50|||50|60||||
33267|GKHPS VIDYANGARA|4|JUNE|2012|41|95|||41|95||||
33267|GKHPS VIDYANGARA|5|JUNE|2012|41|95|||41|95||||
33267|GKHPS VIDYANGARA|6|JUNE|2012|74|37|49||41|69|49|||
33267|GKHPS VIDYANGARA|7|JUNE|2012|74|37|49||63|96|55|||
33267|GKHPS VIDYANGARA|8|JUNE|2012|74|37|49||62|74|54|||
