177,'J P Nagar','Backward Category A','N.Chandrashekhar Raju','BJP'
17,'J P Park','General','B.R.Nanjudappa','BJP'
29,'Kacharkanahalli','General','Padmanabhareddy','JDS'
83,'Kadugodi','General','K.N.Anjaneya Reddy','INC'
30,'Kadugondanahalli','General (Women)','Shaheen Taj','INC'
65,'Kadu Malleshwar Ward','Backward Category A','G.Manjunath Raju','BJP'
101,'Kamakshipalya','General','K.Ranganna','BJP'
28,'Kammanahalli','General','M.C.Srinivas','BJP'
166,'Karisandra','General (Women)','Jyothi Shri Harireddy','INC'
163,'Katriguppe','Backward Category A','D.Venkatesh Murthy','BJP'
32,'Kaval Bairasandra','General','Y.R.Gowramma','BJP'
103,'Kaveripura','General','R.Prakash','JDS'
122,'Kempapura Agrahara','Backward Category A (Women)','Nirmala','INC'
1,'Kempegowda Ward','Backward Category B','Y.N.Ashwatha','BJP'
159,'Kengeri','General','R.Anjanappa','BJP'
8,'Kodigehalli','Backward Category B','Ashwath Narayana gowda','BJP'
195,'Konankunte','General (Women)','S.Shashirekha Jayaram','BJP'
113,'Konena Agrahara','General','M.Chandrappa Reddy','BJP'
151,'Koramangala','Backward Category A (Women)','B.N.Kokila','INC'
73,'Kottegepalya','General','S.Venkatesh Babu','BJP'
139,'K R Market','Scheduled Caste','G.A.Ashwath Narayan','JDS'
52,'K R Puram','General','N.Veeranna','BJP'
181,'Kumaraswamy Layout','Backward Category A','Suresh .H','BJP'
31,'Kushal Nagar','General (Women)','Noor Jahan','INC'
11,'Kuvempu Nagar','Backward Category A (Women)','Yashodamma.K.R','Independent'
69,'Laggere','General','Lakshmikantha reddy','BJP'
146,'Lakkasandra','General','K.Mahesh babu','BJP'
42,'Lakshmi Devi Nagar','Backward Category A','Thimmaraju','BJP'
49,'Lingarajapura','General (Women)','Lavanya Ganesh Reddy','INC'
172,'Madivala','General','B.N.Manjunath Reddy','INC'
68,'Mahalakshimpuram','Backward Category B','S.Keshavamurthy','INC'
13,'Mallasandra','Backward Category A (Women)','R.P.Shashi','BJP'
45,'Malleswaram','Backward Category A','N.Jayapala','INC'
190,'Mangammanapalya','Backward Category A (Women)','Syed Haseena Taj','BJP'
33,'Manorayanapalya','Backward Category A (Women)','Fouzia Begum','INC'
44,'Marappana Palya','General (Women)','Lakshmi','JDS'
86,'Marathahalli','Backward Category A (Women)','Varalakshmi.J','INC'
125,'Marenahalli','Backward Category A (Women)','N.Shankuntala','BJP'
126,'Maruthi Mandir ward','General','V.Vageesh','BJP'
59,'Maruthi Seva Nagar','Scheduled Caste','R Rajendran','INC'
36,'Mattikere','General','Muniswamy Gowda','BJP'
127,'Mudalapalya','Backward Category A (Women)','N.Shanthakumari','BJP'
48,'Muneshwara Nagar','Scheduled Caste','S. Kriya Shailaja','JDS'
67,'Nagapura','Backward Category A','S.Harish','BJP'
128,'Nagarabhavi','General','K.Umesh Shetty','BJP'
23,'Nagavara','General (Women)','Irshad Begum','INC'
43,'Nandini Layout','Backward Category A','M.Nagaraj','INC'
131,'Nayandahalli','General (Women)','H.S.Rajeshwari','BJP'
58,'New Tippasandara','General (Women)','Sumithra Vijaykumar','BJP'
116,'Nilasandra','Scheduled Tribe','Lokesh','INC'
96,'Okalipuram','Scheduled Caste','Queen Elezabeth','INC'
135,'Padarayanapura','General (Women)','Nazni Begum','Independent'
182,'Padmanabha Nagar','General','L.Srinivas','BJP'
168,'Pattabhiram Nagar','General','C.K.Ramamurthy','BJP'
41,'Peenya Industrial Area','General','K.L.Thimmananjaiah','Independent'
98,'Prakash Nagar','General','K.Ravindran','BJP'
78,'Pulikeshinagar','General','Abdul Rakib Zakir','INC'
187,'Puttenahalli','Backward Category A','L.Ramesh','BJP'
18,'Radhakrishna Temple Ward','Backward Category A','D.Venkatesh','BJP'
70,'Rajagopal Nagar','General','Gangadhar.H.N','BJP'
99,'Rajaji Nagar','Backward Category A','H.R.Krishnappa','BJP'
64,'Rajamahal Guttahalli','General (Women)','M.Vijaya Kumari','BJP'
160,'Rajarajeshwari Nagar','General','G.H.Ramachandra','BJP'
26,'Ramamurthy Nagar','Backward Category A','M.Revanna','BJP'
62,'Ramaswamy Palya','Scheduled Caste','Chandra N','INC'
137,'Rayapuram','Scheduled Caste','C.S.Radha Krishna','JDS'
60,'Sagayarapuram','Scheduled Caste','Palaniyammal.V','INC'
110,'Sampangiram Nagar','Backward Category A','M.Gopi','BJP'
19,'Sanjaya Nagar','Backward Category B','N.M.Krishnamurthy','BJP'
178,'Sarakki','General','S.K.Nataraj','BJP'
79,'Sarvagna Nagar','Scheduled Caste','J.Bhuvaneshwari','BJP'
179,'Shakambari Nagar','Backward Category A','B.Somashekar','BJP'
74,'Shakthi Ganapathi Nagar','General (Women)','Padmavathi Srinivas','JDS'
75,'Shankar Matt','General','M.Shivaraju','INC'
111,'Shantala Nagar','Backward Category A','Shivakumar .K','Others'
117,'Shanthi Nagar','General (Women)','P.Sowmya','INC'
12,'Shettihalli','Scheduled Caste (Women)','Sharadamma','BJP'
92,'Shivaji Nagar','General (Women)','Farida','Independent'
107,'Shivanagara','General','Manjunath','BJP'
144,'Siddapura','General','M.Udayshankar','INC'
191,'Singasandra','General (Women)','Kavitha Babu Raj','INC'
61,'S K Garden','Scheduled Caste','Devika Rani Sridhar','INC'
156,'Srinagar','General','T.Thimmegowda','JDS'
108,'Sriramamandir','Backward Category A (Women)','M.G.Jayarathna','BJP'
95,'Subhash Nagar','Scheduled Caste','T.Mallesh','INC'
66,'Subramanya Nagar','General (Women)','Shashikala Kiran S','BJP'
152,'Suddagunte Palya','General','G.Manjunath','BJP'
118,'Sudham Nagara','Scheduled Caste','Avvai .A','INC'
142,'Sunkenahalli','General','P.N.Sadashiva','BJP'
15,'T Dasarahalli','General (Women)','Puttamma','BJP'
6,'Thanisandra','Backward Category A (Women)','Lalitha','JDS'
130,'Ullalu','Backward Category A','Rajanna','INC'
184,'Uttarahalli','Backward Category A','Ramesh Raju.K','BJP'
115,'Vannarpet','Scheduled Caste','Vijayan .S','INC'
149,'Varthuru','General','S.Uday Kumar','INC'
93,'Vasanth Nagar','General','Katta Jagadish','BJP'
197,'Vasanthpura','General (Women)','Vijaya.A','BJP'
164,'Vidyapeeta ward','Backward Category A','M.Venkatesh','BJP'
9,'Vidyaranyapura','General (Women)','Nandini.K','BJP'
123,'Vijayanagar','General','Ravindra.H','BJP'
81,'Vijnana Nagar','General (Women)','Geetha Vivekananda','BJP'
51,'Vijnanapura','Scheduled Caste','P.Sugumar','BJP'
143,'Vishveshwara Puram','General','Anil Kumar.S','BJP'
22,'Vishwanath Nagenahalli','Backward Category B','Munirathnamma','INC'
102,'Vrisabhavathi Nagar','Backward Category A (Women)','L.Nagarathna','JDS'
167,'Yediyur','Backward Category A','Ramesh N.R','BJP'
4,'Yelahanka Satellite Town','Backward Category A','M.Muniraju','BJP'
185,'Yelchenahalli','Backward Category A','O.Manjunath','INC'
37,'Yeshwanthpura','General','Munirathna','INC'
