'TYPE','DISTRICT','BLOCK','CLUSTER','ID','SCHOOLNAME','Ward  Name or Gram Panchayath','Corporator  or Presedent'
'SCHOOL','BANGLORE  ','SOUTH-1','HULUVENAHALLI',33043,'GKHPS CHANDRAPPA CIRCLE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','HULUVENAHALLI',33044,'GKLPS GOLLAHALLI (GANAPATHIHALLI)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','HULUVENAHALLI',33045,'GKLPS HUNNIGERE (GANAPATHIHALLI)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','HULUVENAHALLI',33046,'GKLPS KALAYANAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','HULUVENAHALLI',33047,'GKLPS KUDUSIDDANA PALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','HULUVENAHALLI',33048,'GKLPS KURUBARAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','HULUVENAHALLI',33049,'GKLPS MAYASANDRA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','HULUVENAHALLI',33050,'GKLPS SHANTHINAGARA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','HULUVENAHALLI',33051,'GKLPS SULIVARA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','HULUVENAHALLI',33052,'GKLPS BASAMMANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32714,'GULPS KAGGALIPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32715,'GKHPS GULAKAMALE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32716,'GKHPS MUKKODLU','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32717,'GKHPS NAGANAYAKANA HALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32718,'GKHPS RAVGODLU','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32719,'GKHPS TARALU','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32720,'GKLPS GIRIGOWDANADODDI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32721,'GKLPS GADIPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32722,'GKLPS GUTTEPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32723,'GKLPS KUNCHIGERE PALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32724,'GKLPS NALLAKANADODDI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32725,'GKLPS NAWKALPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32726,'GKLPS NELAGULI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32727,'GKLPS NETTIGERE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32728,'GKLPS SADHANAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32729,'GKLPS VASUDEVAPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32730,'GKHPS SOMANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32731,'GKMPS KAGGALIPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32732,'GKHPS O B CHOODANAHALLY','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32733,'GKHPS UTTIRI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32734,'GKLPS KERE CHUDANA HALLI(KAGGALIPURA)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32735,'GKHPS KAGGALIPURA COLONY','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32736,'GKLPS PATTAREDDY PALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32737,'GKLPS SALUHUNASE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KAGGALIPURA',32738,'GKLPS UDEEPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KENGERI',32419,'GKHPS DODDABELE','KENGERI','ANJANAPPA'
'SCHOOL','BANGLORE  ','SOUTH-1','KENGERI',32420,'GKHPS DODDABELI COLONY','KENGERI','ANJANAPPA'
'SCHOOL','BANGLORE  ','SOUTH-1','KENGERI',32421,'GKHPS H GOLLAHALLI','KENGERI','ANJANAPPA'
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31975,'GKHPS CHINNA KURCHI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31976,'GKHPS DEVAGERE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31977,'GKHPS K GOLLAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31979,'GKHPS KANIMINIKE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31980,'GKHPS KUMBALAGODU','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31981,'GKLPS ANCHEPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31982,'GKLPS DEVAGERE COLONY','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31983,'GKLPS GANGASANDRA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31984,'GKLPS GAVIYANAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31985,'GKLPS GERUPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31986,'GKLPS HAMPAPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31987,'GKLPS HOSAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31988,'GKLPS KAMBIPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31990,'GKLPS KULLEGOWDANAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31991,'GKLPS SEEGEHALLI (ANCHEPALYA)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31992,'GKLPS TAGACHAGUPPE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31993,'GKLPS TITTAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31994,'GKLPS TIPPUR','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31995,'GUHPS KAMBIPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','KUMBALAGODU',31996,'GULPS ANCHEPALYA (ANCHEPALYA)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32533,'GKHPS RAMASANDRA (RAMASANDRA)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32534,'GKHPS RAMOHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32535,'GKHPS SOOLIKERE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32536,'GKLPS BETTANAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32537,'GKLPS BHEEMANAKUPPE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32538,'GKLPS CHALLAGATTA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32539,'GKLPS DHANANAYAKANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32540,'GKLPS HALEBHAIROHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32541,'GKLPS HOSABAIROHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32542,'GKHPS KOMMAGATTA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32543,'GKLPS KENCHANAPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32544,'GKLPS MALIGONDANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32545,'GKLPS MARAGONDANAHALLI (RAMASANDRA)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32546,'GKHPS GULAGANJANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32547,'GULPS BHEEMANAKUPPE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32548,'GKLPS HUNESAMARADA PALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','RAMASANDRA',32549,'GKLPS VINAYAKANAGAR','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','SUNKADAKATTE JANTHA COLONY',33053,'GKHPS CHANNENAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','SUNKADAKATTE JANTHA COLONY',33054,'GKHPS HONAGANAHATTI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','SUNKADAKATTE JANTHA COLONY',33055,'GKLPS CHANNADASIPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','SUNKADAKATTE JANTHA COLONY',33056,'GKLPS GIDADAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','SUNKADAKATTE JANTHA COLONY',33057,'GKLPS HALUBAVIPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','SUNKADAKATTE JANTHA COLONY',33058,'GKLPS JATTIPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','SUNKADAKATTE JANTHA COLONY',33059,'GKLPS KURUBARAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','SUNKADAKATTE JANTHA COLONY',33060,'GKLPS MUDDAYYANAPALYA (TAVAREKERE)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','SUNKADAKATTE JANTHA COLONY',33061,'GKLPS PUTTAIAHNAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','SUNKADAKATTE JANTHA COLONY',33062,'GKLPS YALACHAGUPPE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32230,'GKHPS CHAMARAJASAGARA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32231,'GKHPS CHOLANAYAKANAHALLI (TAVAREKERE)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32232,'GKHPS DEVAMACHOHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32233,'GKHPS GANGENAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32234,'GKHPS TAVAREKERE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32235,'GKLPS BASAVANAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32236,'GKLPS BYCHAGUPPE','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32237,'GKLPS CHIKKAVEERAYANAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32238,'GKLPS GANAKALLU (TAVAREKERE)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32239,'GKLPS GANGAPPANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32240,'GKLPS JOGARAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32241,'GKLPS KEMPAGONDANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32242,'GKLPS LAKSHMIPURA (TAVAREKERE)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32243,'GKLPS MARENAHALLI (TAVAREKERE)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32244,'GKLPS METIPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32245,'GKLPS PEDDANAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32246,'GKLPS VADAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32247,'GKLPS VARTHURU (TAVAREKERE)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32248,'GKLPS YELLAPPANAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','TAVEREKERE',32249,'GULPS TAVAREKERE (TAVAREKERE)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','VAJARA HALLI',32867,'GKHPS AGARA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','VAJARA HALLI',32869,'GKHPS BANJARAPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','VAJARA HALLI',32871,'GKHPS THATAGUNI','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','VAJARA HALLI',32872,'GKLPS DODDIPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','VAJARA HALLI',32873,'GKLPS LAKSHMIPURA (VAJARA HALLI)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','VAJARA HALLI',32874,'GKLPS VADERAHALLI (VAJARA HALLI)','GP',
'SCHOOL','BANGLORE  ','SOUTH-1','VAJARA HALLI',32876,'GKLPS RAJIVGANDHINAGAR','GP',
'SCHOOL','BANGLORE  ','SOUTH-3','BEGUR',32011,'GKLPS MYLASANDRA','GP',
'SCHOOL','BANGLORE  ','SOUTH-3','BERATENA AGRAHARA',33097,'GKHPS BETTADASANAPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-3','BERATENA AGRAHARA',33099,'GKHPS DODDATOGURU','GP',
'SCHOOL','BANGLORE  ','SOUTH-3','BERATENA AGRAHARA',33100,'GKHPS GOVINDASHETTYPALYA','GP',
'SCHOOL','BANGLORE  ','SOUTH-3','BERATENA AGRAHARA',33102,'GKHPS KONAPPANA AGRAHARA','GP',
'SCHOOL','BANGLORE  ','SOUTH-3','BERATENA AGRAHARA',33103,'GKHPS VITTASANDRA','GP',
'SCHOOL','BANGLORE  ','SOUTH-3','BERATENA AGRAHARA',33105,'GKLPS CHIKKATHOGURU','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','CHANNASANDRA',32053,'GKHPS KANNAMANGALA','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','CHANNASANDRA',32056,'GKHPS DODDABANA HALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','CHANNASANDRA',32057,'GKHPS KHAJISONNENAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','CHANNASANDRA',32059,'GKLPS BANDAPURA (CHANNASANDRA)','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','CHANNASANDRA',32062,'GKLPS CHIKKABANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','CHANNASANDRA',32063,'GKLPS CHINNAGENAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','CHANNASANDRA',32064,'GKLPS GORAVIGERE','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','CHANNASANDRA',32065,'GKLPS KATAMNALLURU','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','CHANNASANDRA',32066,'GKLPS KONADASAPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','CHANNASANDRA',33896,'GKLPS DINNURU (KANNAMANGALA)','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','DODDAKANNELI',32185,'GKLPS VALEPURA',,
'SCHOOL','BANGLORE  ','SOUTH-4','DODDAKANNELI',32186,'GKLPS VALEPURADINNE',,
'SCHOOL','BANGLORE  ','SOUTH-4','DODDAKANNELI',32189,'GKHPS KODATHI',,
'SCHOOL','BANGLORE  ','SOUTH-4','DODDAKANNELI',32190,'GKLPS SULIKUNTE',,
'SCHOOL','BANGLORE  ','SOUTH-4','DODDAKANNELI',32191,'GKLPS A KRISHNAPPA NAGARA',,
'SCHOOL','BANGLORE  ','SOUTH-4','DODDAKANNELI',32192,'GKLPS CHIKKANAYAKAHALLI',,
'SCHOOL','BANGLORE  ','SOUTH-4','DODDAKANNELI',32193,'GKLPS HADUSIDDAPURA',,
'SCHOOL','BANGLORE  ','SOUTH-4','DODDAKANNELI',32194,'GKLPS HALANAYAKANHALLI',,
'SCHOOL','BANGLORE  ','SOUTH-4','DODDAKANNELI',32198,'GKLPS MULLURCOLONY',,
'SCHOOL','BANGLORE  ','SOUTH-4','DODDAKANNELI',32199,'GKHPS MULLURU',,
'SCHOOL','BANGLORE  ','SOUTH-4','DODDAKANNELI',32200,'GKLPS SULIKUNTE DINNE',,
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33346,'GKHPS HANCHARAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33347,'GKHPS JYOTHIPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33348,'GKHPS KITHIGANUR','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33349,'GKHPS MANDUR','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33350,'GKLPS AVALAHALLI (JODI HUSKUR)','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33351,'GKLPS BENDIGANAHALLI (JODI HUSKUR)','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33352,'GKLPS BOMMENAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33353,'GKLPS CHEEMASANDRA','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33354,'GKLPS HALEHALLI (JODI HUSKUR)','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33355,'GKLPS KATTUGOLLAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33356,'GKLPS KURUDUSONNENAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33357,'GKLPS LAGUMENAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33358,'GKLPS NIMBEKAIPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33359,'GKLPS THIRUMENAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','JODI HUSKUR',33360,'GKLPS VEERANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','KYLASANAHALLI',32592,'GKHPS KADUSONNAPPANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','KYLASANAHALLI',32595,'GKHPS YARAPPANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','KYLASANAHALLI',32596,'GKLPS BANDEBOMMASANDRA','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','KYLASANAHALLI',32597,'GKLPS BANDEHOSSUR','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','KYLASANAHALLI',32600,'GKLPS CHIKKAGUBBI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','KYLASANAHALLI',32601,'GKLPS KANNUR','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','KYLASANAHALLI',32602,'GKLPS MITTAKANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','KYLASANAHALLI',32603,'GKLPS N.G.GOLLAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32839,'GKHPS DODDAGUBBI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32840,'GKHPS RAMPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32841,'GKLPS ANAGALAPURA','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32842,'GKHPS BAYYAPPANAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32843,'GKHPS BIDARAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32844,'GKHPS GUNDURU','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32845,'GKHPS HIRANDAHALLI','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32846,'GKHPS JODIHUSKUR','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32847,'GKLPS ADURU','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32848,'GKLPS KADAAGRAHARA','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32849,'GKLPS KAMMASANDRA (VARANASI)','GP',
'SCHOOL','BANGLORE  ','SOUTH-4','VARANASI',32850,'GKLPS MARAGONDANAHALLI (VARANASI)','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Abbigere',30754,'KEBBE PALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Abbigere',30818,'VEERASAGAR','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Abbigere',30825,'KEMPANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Abbigere',30890,'LAKSHMIPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Abbigere',30894,'VADERAHALLI 2','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Abbigere',30897,'SOMASHETTYHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Abbigere',31280,'MEDIAGRAHARA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Abbigere',31510,'GANIGARA HALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Abbigere',33892,'MURTHI NAGARA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30474,'PILLAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30475,'VADERAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30476,'HONNASANDRA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30477,'MATHAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30478,'HUCHANA PALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30479,'BETHANAGERE','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30480,'HUSKURU','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30482,'RAMPALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30483,'TORENAGASANDRA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30485,'NARASIPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30746,'TAMARASANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30748,'KODAGITHIRUMALAPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30752,'HURULICHIKANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30822,'GOPALAPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30824,'THOTAGERE','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30829,'SHAMBHATTARAPALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30833,'BOMMNASHETTAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30837,'DASENAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30839,'GUDDADHAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',30882,'BILIJAJI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',31246,'GOVINDAPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',31247,'MARISIDDAIAHNAPALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',31252,'HOSALLIPALYA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Gopalapura',31255,'CHIKKAKUKKANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',30731,'MAVALIPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',30734,'MADHUGIRI HALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',30739,'KONDASHETTLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',30743,'VINAYAKNAGAR','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',30753,'HESARAGATTA  III','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',30761,'IVARKANDAPURA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',30767,'THARABANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',31231,'LINGANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',31301,'SHIVAKOTE 2','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',31302,'SHIVAKOTE 1','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',31464,'MUTHATGADDA HALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',33867,'HESARAGHATTA 1','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Hesaragatta',33897,'HESARAGHATA II','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Laggere 4th circle',30187,'PEENYA PLANTATION',,
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Laggere 4th circle',30502,'PEENYA',,
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31009,'GIDDENAHALLI 1','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31020,'MALASANDRA','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31047,'KENGANAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31187,'BYLAKONENAHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31189,'MACHOHALLI COLONY','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31198,'MACHOHALLI','GP',
'PRESCHOOL','Bangalore','BANGALORE NORTH (Yelahanka)','Machohalli',31200,'CHIKKAGOLLARAHATTI   1','GP',
