School_Code|Building_Status|Tot_Clrooms|Classrooms_in_Good_Condition|Classrooms_require_major_repair|Classrooms_require_minor_repair|Other_rooms_in_Good_Cond|Other_rooms_need_major_rep|Other_rooms_need_minor_rep|Toilet_Common|Toilet_Boys|Toilet_Girls|Kitchen_Devices_Grant|Status_of_MDM|Computer_Aided_Learnin_Lab|Separate_Room_for_HeadMaster|Electricity|Boundary_Wall|Library_YN|PlayGround|Blackboard|Books_in_library|Drinking_Water|Medical_Checkup|Ramps|No_of_Computers|Male_Tch|Female_Tch|NoResp_Tch|Head_Teacher|Graduate_Teachers|Tch_with_professional_Qualification|Days_involved_in_non_tch_assgn|Teachers_involved_in_non_tch_assgn
29120506361|1|4|3|1|0|4|2|0|1|1|1|1|3|3|1|1|2|1|1|3|500|3|1|1|1|8|0|0|0|0|0|0|0
29030305301|3|8|8|0|0|2|0|0|0|1|1|1|3|2|1|1|7|1|1|9|1743|3|1|1|0|8|2|0|0|2|0|0|0
29100505702|3|1|1|0|0|1|0|0|0|1|1|1|3|2|2|1|5|1|2|2|30|4|1|1|0|1|1|0|0|0|0|0|0
29030509808|3|3|3|0|0|1|0|0|0|0|0|2|2|2|2|2|5|1|2|3|1571|1|1|2|0|5|3|0|0|1|1|0|0
29100101501|3|2|2|0|0|2|0|0|0|1|1|2|3|2|2|1|6|1|1|2|83|2|1|2|0|2|0|0|0|0|0|0|0
29100205003|3|2|2|0|0|3|0|0|0|1|1|2|3|2|2|1|1|1|2|4|490|2|1|1|1|1|1|0|0|0|0|0|0
29320815301|3|5|3|2|0|0|0|0|0|1|1|2|3|2|2|1|1|1|2|8|736|3|1|1|0|0|2|0|0|0|0|0|0
29120503801|3|10|7|0|1|1|0|0|2|1|1|2|4|2|1|2|1|1|2|7|1991|4|2|1|0|3|8|0|0|4|11|0|0
29301004913|3|7|7|0|0|1|0|0|0|1|1|2|3|2|1|1|5|1|1|7|844|4|1|1|0|3|4|0|0|0|0|0|0
29130422001|3|5|2|0|0|1|0|0|0|1|1|1|3|2|1|1|1|1|2|7|2621|4|1|1|0|2|4|0|0|0|6|0|0
29240107104|1|10|10|0|0|3|0|0|5|6|7|2|3|2|1|1|7|1|1|10|11625|4|1|1|8|0|9|0|0|0|0|0|0
29090605007|3|6|6|0|0|0|0|0|0|1|1|2|3|2|2|1|5|1|2|6|512|3|1|1|0|1|4|0|0|0|0|0|0
29090103301|3|10|10|0|0|1|0|0|0|2|2|2|3|2|1|1|7|1|1|22|981|4|1|1|1|3|4|0|0|0|0|32|6
29100500201|3|5|5|0|0|1|0|0|0|1|1|2|3|2|2|1|1|1|2|5|811|2|1|1|0|0|4|0|0|0|0|12|4
29280500309|2|6|6|0|0|0|0|0|0|2|2|2|3|1|1|1|1|1|2|3|846|3|1|2|1|0|7|0|0|0|0|72|7
29280500365|2|5|5|0|0|2|0|0|1|1|1|2|1|1|1|1|1|1|1|5|2000|4|1|2|6|3|3|0|0|0|0|12|6
29280203117|3|15|6|0|0|3|0|0|2|10|6|2|3|3|1|1|1|1|1|15|5400|3|1|2|20|7|18|0|0|2|2|0|0
29190710201|3|1|0|1|0|0|0|0|0|1|1|2|3|2|2|1|4|1|2|2|30|4|1|2|0|1|1|0|0|0|0|0|0
29140508002|3|2|1|0|0|0|0|0|0|1|1|1|3|2|2|1|5|1|1|10|300|3|1|1|0|2|0|0|0|0|0|0|0
29310624101|3|5|5|0|0|2|0|0|0|0|0|1|2|2|1|2|5|1|1|3|1285|4|1|2|0|3|4|0|0|1|0|0|0
29310603703|3|2|1|1|0|1|1|0|0|2|2|1|3|2|1|1|8|1|1|2|130|4|1|2|0|0|2|0|0|0|0|0|0
29301003318|3|2|0|2|0|0|1|0|1|1|1|2|3|2|2|2|1|1|2|3|159|3|2|2|0|2|0|0|0|1|0|0|0
29120706402|3|2|2|0|0|1|0|0|0|1|1|1|3|2|2|2|5|1|2|2|350|3|1|2|0|1|0|0|0|0|0|0|0
29020600406|3|3|3|0|0|2|0|0|0|1|1|2|2|1|2|1|5|1|1|4|900|3|1|2|12|6|1|0|0|0|1|0|0
29130105102|1|3|0|0|0|0|0|0|0|1|1|2|2|2|2|1|5|1|1|5|800|10|1|2|0|7|1|0|0|0|1|0|0
29301404406|1|3|3|0|0|1|0|0|1|1|1|2|1|2|1|1|3|1|2|3|200|4|1|1|0|1|2|0|0|2|0|0|0
29301404705|3|3|3|0|0|2|0|0|1|1|1|1|3|2|1|3|7|1|1|3|220|4|1|1|0|2|0|0|0|0|0|0|0
29120702203|1|3|3|0|0|2|0|0|1|0|0|2|3|2|1|1|3|1|1|3|1546|3|1|2|0|8|0|0|0|0|0|0|0
29120706201|3|4|3|0|1|1|0|0|1|1|1|2|3|2|2|1|1|1|1|6|1089|3|1|1|0|4|0|0|0|0|0|0|0
29060619708|3|8|5|3|0|2|0|0|0|2|2|1|3|1|2|1|5|1|2|10|500|3|1|1|5|4|9|0|1|0|1|0|0
29080101506|3|3|3|0|0|1|0|0|1|1|1|1|3|2|2|1|1|1|1|2|917|1|1|1|0|0|3|0|0|0|0|0|0
29301002406|3|2|0|0|2|0|0|0|1|1|1|2|3|2|2|2|5|1|1|4|150|1|1|2|0|1|0|0|0|0|0|0|0
29301004510|7|3|3|0|0|2|0|0|0|1|1|2|3|2|2|2|5|1|1|3|2000|4|1|2|0|3|5|0|0|0|0|0|0
29280208818|1|4|4|0|0|1|0|0|1|1|1|2|1|2|2|1|1|1|2|4|350|3|1|2|0|1|2|0|0|0|3|0|0
29190716501|3|3|3|0|0|0|0|0|0|1|1|2|3|2|2|1|5|1|1|5|242|3|1|1|0|1|1|0|0|0|0|13|2
29190723101|3|2|2|0|0|0|0|0|0|1|1|2|3|2|2|1|5|1|2|4|100|3|1|2|0|0|2|0|0|0|0|0|0
29010208702|3|3|0|3|0|0|5|0|0|1|1|1|2|3|1|1|7|1|1|3|367|4|1|1|6|5|2|0|0|0|0|0|0
29130122004|1|8|4|0|0|1|0|0|0|1|1|2|3|2|1|2|5|1|1|5|205|4|2|2|0|4|0|0|0|0|0|0|0
29300710206|3|7|7|0|0|0|1|0|0|1|1|1|3|2|1|1|1|1|1|8|981|4|1|1|0|4|3|0|0|0|0|0|0
29130511901|3|1|0|0|1|0|0|0|0|1|1|2|3|2|2|1|5|1|2|2|242|4|1|1|0|2|0|0|0|0|0|0|0
29330713602|3|2|2|0|0|0|0|0|0|0|0|2|3|2|2|1|5|1|2|2|63|5|1|1|0|2|1|0|0|0|0|0|0
29031016301|1|4|4|0|0|2|0|0|1|4|4|2|2|2|1|1|1|1|1|6|1054|1|2|1|0|5|2|0|0|0|1|0|0
29031009702|3|6|5|1|0|1|0|0|0|0|1|2|3|2|2|1|5|1|2|6|300|1|1|1|0|1|3|0|0|0|2|0|0
29240303701|3|2|2|0|0|2|2|0|1|1|1|2|3|2|1|1|5|1|1|4|800|3|1|1|0|0|2|0|0|1|0|0|0
29120301418|2|11|9|0|0|1|0|0|2|2|1|2|1|2|1|1|1|1|1|8|502|3|1|2|2|6|3|0|0|1|1|0|0
29310408605|1|3|3|0|0|2|0|0|0|2|2|2|2|2|2|1|5|1|1|6|990|4|1|2|0|8|0|0|0|0|1|0|0
29310424101|3|7|5|2|0|1|0|0|1|1|1|1|3|2|1|1|1|1|1|7|1255|3|1|1|0|4|4|0|0|0|0|0|0
29300710208|1|3|3|0|0|3|0|0|1|1|1|2|1|2|1|1|5|1|1|4|300|4|1|2|5|7|2|0|1|0|1|0|0
29300705001|3|8|5|2|1|4|0|0|0|1|1|2|3|1|2|1|2|1|1|10|690|1|1|1|3|3|2|0|0|3|0|0|0
29300709227|2|3|3|0|0|0|0|0|0|1|1|2|3|2|1|1|5|1|2|1|881|4|1|2|0|5|2|0|0|0|0|0|0
29301403807|3|2|2|0|0|2|0|0|0|1|1|1|3|2|1|2|1|1|1|2|70|4|1|1|0|2|0|0|0|0|0|0|0
29100509301|3|5|3|0|0|1|1|0|0|1|1|1|3|2|1|1|1|1|2|7|1091|4|1|1|0|0|4|0|0|0|0|0|0
29140615602|3|2|1|1|0|0|0|0|0|1|1|1|3|2|2|1|1|1|2|5|250|3|1|2|0|1|1|0|0|0|0|0|0
29090205418|1|3|3|0|0|0|0|0|0|0|0|2|1|2|2|1|1|1|1|5|155|3|1|2|0|0|5|0|0|0|3|0|0
29031013204|1|3|3|0|0|2|0|0|0|1|1|2|1|2|1|2|8|1|1|3|500|4|1|2|0|6|0|0|1|0|0|0|0
29240502301|1|3|3|0|0|1|0|0|0|2|2|2|1|2|2|1|5|1|1|6|220|2|1|2|3|0|3|0|0|0|0|0|0
29270101808|2|2|0|0|0|0|0|0|0|1|1|2|1|3|1|1|3|1|1|2|200|3|2|2|1|0|1|0|0|0|0|0|0
29031209909|4|2|2|0|0|0|0|0|1|0|0|2|1|2|2|1|5|2|2|2|0|10|2|2|0|0|0|0|0|0|0|0|0
29310304801|3|2|1|0|0|0|0|0|0|1|1|1|3|2|2|1|4|1|2|4|400|3|1|2|0|2|0|0|0|0|0|0|0
29031302603|3|4|4|0|0|1|0|0|0|1|1|1|3|2|2|1|7|1|1|4|84|1|1|1|0|1|0|0|0|0|0|0|0
29240606802|3|5|5|0|0|2|0|0|0|1|1|2|3|2|1|1|1|1|1|7|500|3|1|1|0|3|0|0|0|0|0|0|0
29240500801|3|5|3|0|2|1|0|0|0|1|1|1|3|2|1|1|7|1|1|8|1390|1|1|1|0|3|1|0|0|0|0|0|0
29031200525|1|3|3|0|0|0|0|0|0|0|0|2|3|2|2|2|5|1|1|5|200|3|2|2|0|3|0|0|0|0|0|0|0
29261107401|3|3|3|0|0|1|0|0|0|1|1|1|3|2|2|1|7|1|1|1|597|3|1|1|0|0|4|0|0|0|0|0|0
29020603704|3|2|2|0|0|3|0|0|0|1|1|1|3|2|1|1|5|1|1|2|60|4|1|1|0|2|0|0|0|0|0|14|2
29030809702|3|11|11|0|0|5|0|0|0|0|3|1|3|2|1|1|7|1|1|6|800|4|1|1|1|8|4|0|0|0|0|0|0
29130523401|1|3|3|0|0|1|0|0|0|1|1|2|2|2|2|2|5|1|1|5|450|3|1|1|0|8|0|0|0|0|0|0|0
29031010801|3|8|8|0|0|0|0|0|0|1|1|1|3|2|2|1|7|1|1|10|1408|1|1|1|0|4|2|0|0|0|0|0|0
29031016404|1|3|3|0|0|2|5|0|0|1|2|2|2|1|1|1|1|1|1|6|4500|3|1|2|5|3|1|0|0|0|0|0|0
29030312301|3|10|5|0|5|1|0|0|0|1|0|1|3|2|1|1|5|1|1|10|1526|1|1|1|0|3|5|0|0|0|0|0|0
29270515201|1|7|0|0|0|0|0|0|0|1|1|2|4|2|1|1|1|1|1|7|835|3|1|2|0|2|1|0|0|0|0|0|0
29031017003|3|15|12|3|0|1|0|0|0|0|2|1|3|2|2|1|5|1|1|8|1220|3|1|1|2|3|9|0|0|0|0|0|0
29310421603|3|2|2|0|0|1|0|0|0|1|1|2|3|2|2|1|1|1|1|2|512|3|1|2|0|1|1|0|0|0|0|0|0
29310421701|3|9|3|4|2|1|0|0|1|1|2|1|3|1|1|1|1|1|1|8|2009|3|1|1|6|3|4|0|0|0|0|0|0
29310421901|3|2|1|0|1|1|0|0|0|1|1|1|3|2|2|1|7|1|1|3|252|3|2|2|0|1|1|0|0|0|0|0|0
29031202401|3|12|7|5|0|5|0|0|0|1|1|1|3|2|1|1|5|1|2|4|950|3|1|1|0|5|1|0|0|0|0|3|1
29271307501|3|2|1|0|0|0|0|0|0|1|1|1|4|2|2|2|5|1|2|2|120|4|2|2|0|0|1|0|0|0|0|0|0
29130308508|3|4|1|1|1|0|0|0|0|1|1|1|3|2|2|1|5|1|1|2|507|3|1|1|0|3|0|0|0|0|0|0|0
29130309901|3|3|0|2|0|0|0|0|0|1|1|1|3|2|2|1|5|1|2|3|300|3|1|1|0|2|1|0|0|0|0|0|0
29030303202|3|4|3|1|0|2|0|0|0|1|0|1|3|2|2|1|5|1|2|4|410|3|1|1|0|2|1|0|0|0|0|0|0
29130204901|3|7|3|2|1|0|0|0|0|1|1|1|3|2|2|1|5|1|2|8|1550|4|1|1|0|5|0|0|0|0|0|0|0
29130605001|3|6|6|0|0|0|0|0|0|1|1|1|3|2|2|1|1|1|1|9|1192|3|1|1|0|7|1|0|0|0|0|0|0
29310406901|3|2|1|0|1|1|0|0|0|1|1|1|3|2|2|1|4|1|1|4|150|3|1|1|0|2|0|0|0|0|0|0|0
29240109303|1|7|7|0|0|3|0|0|1|2|2|2|1|2|1|1|1|1|1|7|2000|2|1|2|13|0|7|0|0|0|0|0|0
29120507867|1|6|6|0|0|5|0|0|0|1|1|2|1|1|1|1|1|1|1|6|1022|3|1|2|10|2|7|0|0|1|0|0|0
29120507871|1|3|3|0|0|4|0|0|1|1|1|2|1|1|1|1|1|1|1|3|950|5|1|1|10|3|5|0|0|1|0|0|0
29120501502|1|2|2|0|0|0|0|0|1|0|1|1|3|2|2|1|5|2|2|2|0|3|1|2|1|2|0|0|0|0|0|0|0
29030307508|3|7|7|0|0|1|0|0|0|1|1|1|3|2|2|1|7|1|1|12|642|1|1|1|0|3|2|0|0|0|0|0|0
29030311707|1|3|3|0|0|2|0|0|1|1|1|2|2|1|2|1|5|1|1|3|2000|3|1|2|10|5|1|0|0|0|0|0|0
29030300427|1|3|0|0|0|0|0|0|1|1|1|1|3|2|1|1|5|1|1|3|2359|3|1|2|2|7|0|0|0|1|0|0|0
29030300502|3|5|4|1|0|0|0|1|0|1|1|1|3|2|2|1|5|1|1|4|512|1|1|1|0|3|4|0|0|0|0|3|1
29030312201|3|11|5|2|4|1|0|1|0|1|1|1|3|2|1|1|7|1|1|8|3216|1|1|1|0|6|6|0|0|0|2|0|0
29100208001|4|3|3|0|0|1|0|0|1|1|1|1|3|2|2|1|1|1|2|6|1400|3|1|2|0|1|3|0|0|0|0|0|0
29100209233|1|4|4|0|0|2|0|0|0|1|1|1|2|2|1|1|5|1|1|6|150|2|1|1|1|1|3|0|0|0|0|46|1
29130504705|3|6|3|3|0|0|0|0|0|1|1|1|3|2|2|1|4|1|2|6|2489|1|1|1|0|1|4|0|0|0|0|0|0
29100504201|3|2|1|0|1|1|0|0|0|1|1|1|3|2|2|1|5|1|2|2|100|3|1|1|0|1|1|0|0|0|0|19|1
29120506364|1|5|5|0|0|1|0|0|0|3|3|2|1|2|1|1|3|1|1|4|350|3|1|2|8|1|6|0|0|0|3|0|0
29120701103|3|5|4|0|0|1|0|0|0|1|2|1|3|2|2|1|7|1|2|6|1050|3|1|1|0|4|0|0|0|0|0|0|0
29310513601|2|7|7|0|0|3|0|0|2|3|3|2|1|2|1|1|5|1|1|8|400|4|1|1|10|5|3|0|0|0|0|0|0
29080102601|1|12|12|0|0|6|0|0|1|2|2|2|2|1|1|1|5|1|1|10|450|1|1|2|10|4|5|0|0|0|2|0|0
29310609401|3|1|1|0|0|0|1|0|0|1|1|2|3|2|2|1|5|1|1|2|409|1|1|2|0|2|0|0|0|0|0|0|0
29301000209|3|5|3|2|0|4|2|0|0|2|3|1|2|2|1|1|7|1|1|9|694|2|1|2|10|7|2|0|0|0|0|0|0
29280233801|1|14|14|0|0|4|0|0|0|10|10|2|1|1|1|1|5|1|1|16|468|3|2|2|10|3|9|0|0|4|2|0|0
29070307001|3|4|3|0|0|1|0|0|1|1|1|1|3|2|2|1|7|1|1|5|800|3|2|1|0|4|1|0|0|0|0|0|0
29270116102|1|3|3|0|0|7|0|0|1|2|2|2|1|1|1|1|1|1|1|3|600|1|1|1|12|7|0|0|0|1|0|0|0
29030312701|3|2|2|0|0|2|0|0|0|2|1|1|3|2|2|1|5|1|1|2|70|1|1|1|2|2|0|0|0|0|0|6|2
29130204313|3|3|3|0|0|1|0|0|0|1|1|2|3|2|1|1|5|1|1|5|179|4|1|1|0|0|2|0|0|0|0|0|0
29030822702|1|9|9|0|0|3|0|0|1|1|2|2|1|1|1|1|3|1|1|20|500|4|1|1|6|5|1|0|0|0|0|0|0
29120301204|3|8|4|3|0|0|0|0|0|1|1|1|3|1|2|1|7|1|2|7|1750|3|1|1|3|6|0|0|0|0|0|0|0
29130401806|1|9|0|0|0|0|0|0|1|1|1|2|1|2|1|1|1|1|1|10|500|2|1|2|3|3|3|0|0|0|0|0|0
29080301701|3|7|7|0|0|1|0|0|1|1|2|1|3|2|2|1|1|1|1|7|1915|3|1|1|1|2|1|0|0|0|0|0|0
29060605605|3|4|3|0|1|0|0|0|0|2|2|1|3|2|2|1|5|1|2|2|205|4|1|2|0|1|1|0|0|0|0|0|0
29300703403|3|3|3|0|0|1|0|0|0|2|2|2|3|2|2|1|7|1|1|6|150|4|1|1|0|2|0|0|0|0|0|0|0
29080401402|1|3|3|0|0|2|0|0|1|1|1|2|2|2|1|1|5|1|1|4|1250|3|1|2|3|7|0|0|0|1|0|0|0
29300704904|3|3|3|0|0|1|0|0|0|1|1|1|3|2|2|1|1|1|1|3|716|4|1|1|0|2|1|0|0|2|0|0|0
29330713301|3|4|4|0|0|0|0|0|1|1|1|2|3|2|2|1|5|1|1|6|373|1|1|1|0|3|0|0|0|0|0|0|0
29210302601|3|4|2|0|2|0|0|0|0|1|1|1|3|2|2|1|5|1|2|5|1860|3|1|2|0|4|0|0|0|0|0|3|1
29210307601|3|5|5|0|0|7|0|0|0|1|2|1|3|2|2|1|7|1|2|8|2500|3|1|1|0|3|2|0|1|0|0|100|5
29100509801|3|6|4|1|0|0|0|0|0|1|1|1|3|1|2|1|7|1|1|6|600|2|1|1|5|2|4|0|0|0|0|0|0
29290436301|3|2|2|0|0|0|0|0|0|1|1|1|3|2|2|1|1|1|2|3|120|10|1|2|0|2|0|0|0|0|0|0|0
29200100702|3|7|7|0|0|7|0|0|0|3|3|2|3|2|2|1|1|1|2|14|1257|3|1|1|5|2|3|0|0|0|0|10|5
29240604101|3|7|0|7|0|0|0|0|0|3|3|1|3|2|1|1|5|1|1|7|1747|3|1|1|0|0|4|0|0|0|0|0|0
29240608803|1|10|10|0|0|2|0|0|0|15|10|2|3|2|2|1|1|1|1|10|7579|3|1|1|0|0|6|0|0|0|0|22|4
29031002306|3|1|1|0|0|1|0|0|0|0|0|2|3|2|2|2|5|1|2|1|0|5|1|2|0|0|0|0|0|0|0|0|0
29060612413|3|1|0|1|0|0|0|0|0|1|1|1|3|2|2|1|5|1|2|2|170|4|1|1|0|0|2|0|0|0|0|3|2
29310421702|3|2|1|1|0|1|0|0|0|1|1|2|3|2|2|1|5|1|2|2|318|3|1|2|0|0|2|0|0|0|0|0|0
29100512104|1|10|10|0|0|3|0|0|0|2|1|2|2|2|1|1|1|1|1|13|9936|2|1|1|21|7|3|0|0|0|0|0|0
29030300419|3|6|5|1|0|2|0|0|0|1|1|1|3|2|2|1|1|1|1|7|650|3|1|1|0|3|3|0|0|0|0|6|3
29031007802|1|3|3|0|0|2|0|0|1|0|0|2|3|2|1|1|5|1|1|3|685|3|1|2|0|7|1|0|0|0|0|0|0
29271305201|3|3|2|1|0|0|0|0|0|1|1|2|3|2|2|1|5|1|2|4|298|1|1|1|0|0|0|0|0|0|0|0|0
29310629101|2|4|4|0|0|2|0|0|0|1|1|2|0|1|1|1|5|1|1|3|246|3|2|2|5|1|3|0|0|0|2|0|0
29100508508|1|3|3|0|0|4|0|0|0|3|6|2|1|2|1|1|5|1|1|3|258|2|1|2|15|5|3|0|0|1|0|0|0
29130300404|3|3|3|0|0|3|2|0|0|1|1|1|2|1|2|1|5|1|1|6|4291|3|1|1|10|5|3|0|0|0|0|0|0
29130516606|3|2|0|1|0|0|0|0|0|1|1|1|3|2|2|1|7|1|2|3|600|3|1|1|0|1|1|0|0|0|0|0|0
29080302305|2|9|0|0|0|0|0|0|1|1|1|2|2|2|1|2|5|1|1|9|1500|1|1|2|0|6|1|0|0|0|0|0|0
29080303102|3|9|6|1|2|9|2|1|1|1|1|2|3|2|1|1|2|1|1|9|3093|4|1|1|0|5|6|0|0|0|1|0|0
29080103502|1|12|12|0|0|4|0|0|1|1|1|2|2|1|1|1|5|1|1|12|425|4|1|2|12|1|9|0|0|8|2|0|0
29130210201|3|8|2|3|0|1|0|0|0|1|2|1|3|1|2|1|4|1|1|8|4300|4|1|1|5|4|7|0|0|0|0|0|0
29310612701|3|5|5|0|0|0|3|0|1|1|1|1|3|2|1|1|1|1|1|4|2051|3|1|1|2|2|4|0|0|0|1|0|0
29210215202|1|11|11|0|0|0|0|4|0|3|2|2|1|1|1|1|1|1|1|10|350|3|1|1|7|2|7|0|0|0|0|0|0
29300706709|1|3|3|0|0|2|0|0|0|1|1|2|3|2|1|1|7|1|1|3|700|4|1|2|2|6|0|0|1|2|0|0|0
29120506471|1|14|14|0|0|5|0|0|0|3|3|2|1|1|1|1|5|1|1|14|1800|4|2|2|3|1|9|0|0|3|3|0|0
29191311008|1|6|6|0|0|4|0|1|0|1|1|2|3|2|1|1|5|1|1|7|160|4|1|1|0|1|0|0|0|0|0|0|0
29330700404|3|2|0|1|1|0|0|0|0|1|0|2|3|2|2|1|5|2|2|2|0|5|1|1|0|4|2|0|0|0|0|0|0
29040902103|3|2|2|0|0|0|0|0|2|1|2|2|3|2|2|2|5|1|1|3|585|1|1|1|0|7|0|0|0|0|0|0|0
29090404801|3|8|5|0|3|1|0|0|0|1|1|2|3|2|2|1|7|1|2|17|1323|4|1|1|0|8|2|0|0|0|0|1|1
29040411853|2|4|4|0|0|0|0|0|0|1|1|2|0|2|1|1|5|1|2|1|120|3|1|2|0|1|1|0|0|0|0|0|0
29230420502|3|2|1|1|0|0|0|0|0|1|1|1|3|2|2|1|5|1|1|3|150|3|1|2|0|1|1|0|0|0|0|39|2
29270210701|3|6|4|0|2|0|0|0|1|1|2|1|4|2|2|1|7|1|2|6|2000|3|1|1|0|4|0|0|0|0|0|0|0
29180904305|1|16|6|0|0|0|0|0|0|2|4|2|1|1|1|1|3|1|1|20|3000|3|1|2|4|5|7|0|0|1|0|0|0
29150528601|3|2|2|0|0|1|0|0|0|1|1|1|3|2|2|1|5|1|1|2|116|1|1|2|0|1|1|0|0|0|0|0|0
29280501225|2|13|13|0|0|5|0|0|2|2|3|2|3|2|1|1|1|1|2|13|300|3|2|2|5|4|11|0|0|1|6|0|0
29270111805|3|1|0|1|0|0|0|0|0|1|1|1|4|2|2|1|1|1|2|2|465|3|1|1|0|0|2|0|0|0|0|0|0
29320610101|3|6|4|2|0|1|2|0|0|2|2|2|3|2|2|1|7|1|1|8|400|3|1|1|0|3|2|0|0|0|0|0|0
29320610601|3|2|1|0|0|0|0|0|0|1|1|2|3|2|2|1|5|1|2|5|482|3|1|1|0|0|2|0|0|0|0|0|0
29090309501|3|3|2|0|0|0|0|0|1|1|1|2|3|2|2|1|1|1|1|2|350|4|1|1|0|0|2|0|0|0|0|0|0
29320811701|3|6|1|4|0|0|0|0|0|2|1|2|3|2|2|1|1|1|2|7|4000|3|1|2|0|3|2|0|0|0|0|0|0
29320812302|3|2|2|0|0|1|0|0|0|2|1|2|3|2|1|1|1|1|2|4|110|3|1|2|0|0|2|0|0|0|0|9|1
29320812402|3|3|3|0|0|8|0|0|0|2|3|2|2|3|1|1|7|1|1|9|1682|3|1|2|3|5|2|0|0|0|0|0|0
29230420701|3|2|2|0|0|1|0|0|0|1|1|1|3|2|2|1|3|1|2|2|266|1|1|2|0|2|0|0|0|0|0|0|0
29320516205|1|4|2|0|0|0|0|0|0|1|1|2|2|2|1|1|3|1|1|4|1890|4|1|2|5|5|1|0|0|0|0|0|0
29031202701|3|14|13|0|1|0|2|0|0|1|1|1|3|2|1|1|1|1|1|7|300|4|1|1|0|9|2|0|0|0|0|36|3
29150316901|3|2|2|0|0|0|0|0|0|1|1|1|3|2|2|1|3|1|1|2|127|2|1|2|0|1|1|0|0|0|0|0|0
29090205317|3|2|2|0|0|1|0|0|0|1|1|2|3|2|2|1|5|1|1|3|96|4|1|1|0|1|1|0|0|0|0|8|2
29090205422|1|5|5|0|0|4|0|0|0|1|1|2|1|2|1|1|1|1|1|5|215|4|1|2|15|2|4|0|0|0|2|0|0
29090205503|3|7|7|0|0|1|0|0|0|1|1|2|3|2|2|1|1|1|2|7|1602|4|1|1|3|0|9|0|0|0|0|0|0
29090205513|3|2|2|0|0|0|0|0|1|1|1|1|3|2|2|1|5|1|1|2|140|4|1|1|0|2|0|0|0|0|0|0|0
29130405302|3|3|3|0|0|0|2|0|0|1|1|1|3|2|1|1|1|1|2|7|336|4|1|1|0|4|0|0|0|0|0|0|0
29260418801|3|1|0|1|0|0|1|0|0|1|1|1|3|2|2|1|7|1|1|2|40|4|1|1|0|0|0|0|0|0|0|0|0
29220519605|3|3|0|3|0|0|2|0|0|1|1|1|2|2|2|1|1|1|1|3|1500|4|1|2|2|8|0|0|0|2|0|0|0
29040909215|3|8|5|3|0|2|1|0|0|1|1|1|3|1|1|1|1|1|1|8|225|1|1|1|5|3|6|0|0|0|0|0|0
29191226203|3|2|2|0|0|0|0|0|0|1|1|2|3|2|2|1|4|1|1|4|60|3|1|1|0|1|1|0|0|0|0|10|2
29301403802|3|7|5|0|2|2|1|0|0|1|2|1|3|2|1|1|1|1|1|6|740|3|1|1|0|4|4|0|1|0|0|0|0
29200108127|2|30|30|0|0|4|0|0|0|4|6|2|1|2|1|1|1|1|1|25|1500|1|1|1|7|1|6|0|0|1|0|0|0
29170821802|3|4|4|0|0|1|0|0|0|1|1|1|3|2|2|1|3|1|2|4|564|3|1|1|0|2|0|0|0|0|0|1|1
29200909212|1|10|9|1|0|3|0|0|0|4|4|2|1|2|1|1|1|1|2|10|1865|1|1|1|1|2|13|0|0|15|15|0|0
29200909403|1|11|11|0|0|9|0|0|6|3|3|2|0|1|1|1|1|1|1|12|2023|3|1|1|21|0|15|0|2|0|0|2|2
29040311404|3|2|2|0|0|1|0|0|1|1|1|1|3|2|2|1|2|1|2|2|300|4|1|1|0|0|2|0|0|0|2|0|0
29270512601|3|2|2|0|0|1|0|0|0|1|1|1|4|2|2|1|5|1|1|4|300|5|1|1|0|0|2|0|0|0|0|0|0
29050107501|3|11|9|2|0|0|1|0|0|1|1|2|3|2|1|1|5|1|1|1|250|3|1|1|0|6|1|0|0|1|1|0|0
29010204806|3|5|5|0|0|2|0|0|0|1|1|2|2|1|2|2|1|1|1|5|668|4|1|1|11|4|5|0|0|0|0|0|0
29010206801|3|7|1|0|0|2|0|0|0|1|2|1|3|1|1|1|1|1|2|7|1346|4|1|1|5|6|3|0|0|0|0|0|0
29290328601|3|1|1|0|0|0|0|0|0|1|1|2|3|2|2|1|5|1|2|3|135|3|1|1|0|0|1|0|0|0|0|0|0
29011104501|3|3|2|0|1|1|1|0|1|2|1|2|3|2|2|1|7|1|1|4|235|3|1|1|0|3|0|0|0|0|0|0|0
29160104905|1|3|3|0|0|2|0|0|0|1|1|2|1|2|2|1|7|1|1|3|660|3|1|1|0|3|3|0|0|0|0|9|2
29140308514|1|15|15|0|0|8|0|0|1|1|10|1|2|1|1|1|1|1|1|15|8938|3|1|2|18|3|20|0|1|0|0|0|0
29050417303|2|3|3|0|0|2|0|0|1|0|0|2|1|2|2|1|5|1|1|4|800|2|1|2|0|6|3|0|0|1|2|0|0
29090701908|3|3|3|0|0|0|0|0|0|1|1|2|3|2|2|1|5|1|2|5|135|1|1|1|0|1|1|0|0|0|0|0|0
29090702006|1|9|9|0|0|5|0|0|2|4|8|2|1|2|1|1|1|1|1|14|3123|4|1|2|25|3|12|0|0|0|2|0|0
29011109608|3|3|2|1|0|1|0|0|1|1|1|2|3|2|2|1|1|1|1|2|127|4|1|1|0|2|0|0|0|0|0|0|0
29240205201|3|9|9|0|0|2|0|0|1|1|1|1|3|2|1|1|3|1|1|9|1081|2|1|1|0|3|6|0|0|0|0|11|1
